2018.02.07.16.23.49
generation,average_fitness,best_fitness,best_w,best_w_n,best_s_r,best_lambda
Key: 6,3,375,25.47 | Score: 0.954634;
Key: 6,3,264,16.46 | Score: 0.9546855;
Key: 20,3,228,14.55 | Score: 0.82724005;
Key: 12,3,236,13.27 | Score: 0.9310892;
Key: 1,3,169,24.93 | Score: 0.948544;
Key: 6,3,63,11.32 | Score: 0.94092363;
Key: 16,3,474,29.29 | Score: 0.8699669;
Key: 15,3,302,18.32 | Score: 0.88616747;
Key: 21,3,386,6.95 | Score: 0.8143544;
Key: 15,3,295,7.44 | Score: 0.88999575;
Key: 15,3,258,24.82 | Score: 0.91084504;
Key: 9,3,424,14.7 | Score: 0.94385815;
Key: 7,3,335,29.92 | Score: 0.9529936;
Key: 5,3,423,12.99 | Score: 0.95478326;
Key: 16,3,87,24.24 | Score: 0.92618465;
Key: 10,3,381,23.23 | Score: 0.93933535;
Key: 8,3,376,1.39 | Score: 0.9420176;
Key: 13,3,81,9.54 | Score: 0.9244253;
Key: 20,3,142,2.21 | Score: 0.90921354;
Key: 10,3,20,10.8 | Score: 0.9448035;
Key: 16,3,235,9.53 | Score: 0.89906025;
Key: 13,3,24,5.6 | Score: 0.936387;
Key: 13,3,186,19.58 | Score: 0.934807;
Key: 11,3,454,16.7 | Score: 0.92716974;
Key: 4,3,266,6.48 | Score: 0.95400006;
0,0.9206993,0.95478326,5,3,423,12.99
Key: 5,3,423,12.99 | Score: 0.95478326;
Key: 6,3,264,16.46 | Score: 0.9546855;
Key: 6,3,375,25.47 | Score: 0.954634;
Key: 4,3,266,6.48 | Score: 0.95400006;
Key: 7,3,335,29.92 | Score: 0.9529936;
Key: 1,3,169,24.93 | Score: 0.948544;
Key: 10,3,20,10.8 | Score: 0.9448035;
Key: 9,3,424,14.7 | Score: 0.94385815;
Key: 8,3,376,1.39 | Score: 0.9420176;
Key: 6,3,62,11.32 | Score: 0.9408938;
Key: 10,3,381,23.23 | Score: 0.93933535;
Key: 13,3,24,5.6 | Score: 0.936387;
Key: 13,3,186,19.58 | Score: 0.934807;
Key: 7,3,355,15.74 | Score: 0.9524908;
Key: 6,3,321,3.95 | Score: 0.95252544;
Key: 8,3,41,11.06 | Score: 0.9369847;
Key: 8,3,198,18.17 | Score: 0.9507262;
Key: 3,3,296,18.94 | Score: 0.9567444;
Key: 5,3,301,18.19 | Score: 0.9562664;
Key: 8,3,41,11.06 | Score: 0.9369847;
Key: 7,3,223,11.9 | Score: 0.9524588;
Key: 5,3,95,17.88 | Score: 0.95542365;
Key: 10,3,222,12.75 | Score: 0.9434994;
Key: 8,3,244,13.01 | Score: 0.9503398;
Key: 8,3,178,20.4 | Score: 0.9505846;
1,0.94787073,0.9567444,3,3,296,18.94
Key: 3,3,296,18.94 | Score: 0.9567444;
Key: 5,3,301,18.19 | Score: 0.9562664;
Key: 5,3,95,17.88 | Score: 0.95542365;
Key: 5,3,423,12.99 | Score: 0.95478326;
Key: 6,3,264,16.46 | Score: 0.9546855;
Key: 6,3,375,25.47 | Score: 0.954634;
Key: 4,3,266,6.48 | Score: 0.95400006;
Key: 7,3,335,29.92 | Score: 0.9529936;
Key: 6,3,321,3.95 | Score: 0.95252544;
Key: 7,3,355,15.74 | Score: 0.9524908;
Key: 7,3,223,11.9 | Score: 0.9524588;
Key: 8,3,198,18.17 | Score: 0.9507262;
Key: 8,3,178,20.4 | Score: 0.9505846;
Key: 5,3,265,11.47 | Score: 0.95474404;
Key: 5,3,321,15.98 | Score: 0.95568687;
Key: 7,3,345,22.83 | Score: 0.952629;
Key: 5,3,338,21.83 | Score: 0.95633125;
Key: 5,3,345,9.74 | Score: 0.9543374;
Key: 5,3,321,15.98 | Score: 0.95568687;
Key: 5,3,310,11.11 | Score: 0.9547794;
Key: 6,3,298,23.18 | Score: 0.9555683;
Key: 4,3,280,17.7 | Score: 0.9569084;
Key: 6,3,225,16.81 | Score: 0.9549811;
Key: 6,3,379,21.45 | Score: 0.9543702;
Key: 4,3,298,18.57 | Score: 0.95672935;
2,0.9544428,0.9569084,4,3,280,17.7
Key: 4,3,280,17.7 | Score: 0.9569084;
Key: 3,3,298,18.94 | Score: 0.9566827;
Key: 4,3,298,18.57 | Score: 0.95672935;
Key: 5,3,338,21.83 | Score: 0.95633125;
Key: 5,3,301,18.19 | Score: 0.9562664;
Key: 5,3,321,15.98 | Score: 0.95568687;
Key: 5,3,321,15.98 | Score: 0.95568687;
Key: 6,3,298,23.18 | Score: 0.9555683;
Key: 5,3,95,17.88 | Score: 0.95542365;
Key: 6,3,225,16.81 | Score: 0.9549811;
Key: 5,3,423,12.99 | Score: 0.95478326;
Key: 5,3,308,11.11 | Score: 0.9547794;
Key: 5,3,265,11.47 | Score: 0.95474404;
Key: 5,3,263,17.5 | Score: 0.95632726;
Key: 5,3,310,19.58 | Score: 0.9563096;
