2018.02.08.10.11.37
generation,average_fitness,best_fitness,best_w,best_w_n,best_s_r,best_lambda
Key: 20,3,355,6.67 | Score: 0.81966805;
Key: 20,3,385,4.51 | Score: 0.8191698;
Key: 3,3,338,13.4 | Score: 0.95574635;
Key: 13,3,186,25.5 | Score: 0.9351409;
Key: 3,3,336,24.76 | Score: 0.9566923;
Key: 15,3,450,17.24 | Score: 0.8729725;
Key: 3,3,67,14.47 | Score: 0.95505077;
Key: 20,3,213,24.31 | Score: 0.7663462;
Key: 21,3,406,5.91 | Score: 0.8138532;
Key: 16,3,124,11.73 | Score: 0.9197955;
Key: 5,3,142,17.76 | Score: 0.95641375;
Key: 3,3,263,24.11 | Score: 0.9568195;
Key: 20,3,338,20.62 | Score: 0.77912015;
Key: 12,3,91,8.35 | Score: 0.9242811;
Key: 8,3,441,29.04 | Score: 0.946814;
Key: 18,3,293,27.93 | Score: 0.85735965;
Key: 12,3,443,19.84 | Score: 0.92191905;
Key: 20,3,312,16.43 | Score: 0.7864979;
Key: 9,3,383,11.49 | Score: 0.9437601;
Key: 20,3,94,20.56 | Score: 0.9214571;
Key: 14,3,426,11.33 | Score: 0.88970023;
Key: 16,3,68,20.85 | Score: 0.92768;
Key: 16,3,118,16.69 | Score: 0.92167664;
Key: 10,3,236,27.47 | Score: 0.94563705;
Key: 4,3,28,13.97 | Score: 0.9515372;
Key: 16,3,290,20.5 | Score: 0.88366836;
Key: 10,3,258,2.09 | Score: 0.92715913;
Key: 20,3,152,22.88 | Score: 0.9190436;
Key: 17,3,360,7.74 | Score: 0.8385791;
Key: 6,3,211,26.83 | Score: 0.9571194;
Key: 17,3,67,6.24 | Score: 0.9220199;
Key: 1,3,268,19.17 | Score: 0.95074224;
Key: 21,3,273,18.03 | Score: 0.74265164;
Key: 17,3,268,24.55 | Score: 0.87072283;
Key: 4,3,218,26.2 | Score: 0.95799583;
Key: 11,3,155,10.31 | Score: 0.9344058;
Key: 1,3,18,15.62 | Score: 0.9491224;
Key: 18,3,2,20.56 | Score: 0.86286825;
Key: 11,3,319,21.84 | Score: 0.93534786;
Key: 10,3,408,28.74 | Score: 0.9385307;
Key: 18,3,87,17.2 | Score: 0.9227707;
Key: 4,3,104,23.52 | Score: 0.95811445;
Key: 18,3,455,14.91 | Score: 0.8476878;
Key: 8,3,192,3.11 | Score: 0.94574785;
Key: 2,3,5,24.62 | Score: 0.8452847;
Key: 13,3,163,7.56 | Score: 0.93001586;
Key: 13,3,59,26.15 | Score: 0.93444973;
Key: 2,3,468,9.73 | Score: 0.951956;
Key: 3,3,57,27.93 | Score: 0.95754194;
Key: 7,3,152,7.31 | Score: 0.9478457;
0,0.9055301,0.95811445,4,3,104,23.52
Key: 4,3,104,23.52 | Score: 0.95811445;
Key: 4,3,218,26.2 | Score: 0.95799583;
Key: 3,3,57,27.93 | Score: 0.95754194;
Key: 6,3,211,26.83 | Score: 0.9571194;
Key: 3,3,263,24.11 | Score: 0.9568195;
Key: 3,3,336,24.76 | Score: 0.9566923;
Key: 5,3,142,17.76 | Score: 0.95641375;
Key: 3,3,338,13.4 | Score: 0.95574635;
Key: 3,3,67,14.47 | Score: 0.95505077;
Key: 2,3,468,9.73 | Score: 0.951956;
Key: 4,3,28,13.97 | Score: 0.9515372;
Key: 1,3,268,19.17 | Score: 0.95074224;
Key: 1,3,18,15.62 | Score: 0.9491224;
Key: 7,3,152,7.31 | Score: 0.9478457;
Key: 8,3,441,29.04 | Score: 0.946814;
Key: 8,3,192,3.11 | Score: 0.94574785;
Key: 10,3,236,27.47 | Score: 0.94563705;
Key: 9,3,383,11.49 | Score: 0.9437601;
Key: 10,3,408,28.74 | Score: 0.9385307;
Key: 11,3,319,21.84 | Score: 0.93534786;
Key: 13,3,186,25.5 | Score: 0.9351409;
Key: 13,3,59,26.15 | Score: 0.93444973;
Key: 11,3,155,10.31 | Score: 0.9344058;
Key: 13,3,163,7.56 | Score: 0.93001586;
Key: 16,3,68,20.85 | Score: 0.92768;
Key: 8,3,317,16.08 | Score: 0.9499939;
Key: 3,3,243,22.7 | Score: 0.9568079;
Key: 3,3,262,18.86 | Score: 0.95687914;
