2018.02.09.03.43.14
generation,average_fitness,best_fitness,best_w,best_w_n,best_s_r,best_lambda
Key: 11,3,141,10.08 | Score: 0.932378;
Key: 9,3,14,27.92 | Score: 0.96184474;
Key: 17,3,242,3.85 | Score: 0.87430936;
Key: 17,3,79,11.68 | Score: 0.9226911;
Key: 19,3,96,10.35 | Score: 0.9182194;
Key: 16,3,113,17.67 | Score: 0.92208236;
Key: 13,3,92,2.81 | Score: 0.91968745;
Key: 17,3,376,6.83 | Score: 0.8397266;
Key: 20,3,458,21.39 | Score: 0.60892916;
Key: 20,3,43,20.78 | Score: 0.9327157;
Key: 11,3,452,28.1 | Score: 0.9305377;
Key: 5,3,288,20.9 | Score: 0.9566023;
Key: 2,3,243,15.31 | Score: 0.954784;
Key: 20,3,168,18.51 | Score: 0.91968364;
Key: 4,3,15,25.68 | Score: 0.9600794;
Key: 21,3,385,23.79 | Score: 0.5937559;
Key: 7,3,205,6.92 | Score: 0.95115876;
Key: 5,3,272,24.33 | Score: 0.9571484;
Key: 11,3,264,10.61 | Score: 0.9323592;
Key: 1,3,3,3.51 | Score: 0.944263;
Key: 17,3,55,3.9 | Score: 0.92290825;
Key: 10,3,185,26.91 | Score: 0.9460189;
Key: 20,3,187,20.26 | Score: 0.9206938;
Key: 5,3,406,23.55 | Score: 0.95588523;
Key: 9,3,338,21.1 | Score: 0.94600326;
Key: 6,3,133,9.96 | Score: 0.9491634;
Key: 3,3,480,9.25 | Score: 0.9534035;
Key: 17,3,270,3.78 | Score: 0.8663056;
Key: 9,3,414,17.51 | Score: 0.94417065;
Key: 13,3,40,25.75 | Score: 0.93984896;
Key: 9,3,35,12.62 | Score: 0.9388588;
Key: 17,3,122,17.13 | Score: 0.9205268;
Key: 17,3,473,28.15 | Score: 0.8462839;
Key: 14,3,423,15.86 | Score: 0.89265186;
Key: 14,3,346,11.58 | Score: 0.89223725;
Key: 9,3,311,16.51 | Score: 0.94620544;
Key: 21,3,413,15.82 | Score: 0.5918319;
Key: 4,3,401,8.41 | Score: 0.954072;
Key: 10,3,296,17.04 | Score: 0.94150823;
Key: 18,3,93,1.65 | Score: 0.9141105;
Key: 16,3,237,19.51 | Score: 0.9013296;
Key: 13,3,161,22.96 | Score: 0.93370336;
Key: 17,3,52,22.67 | Score: 0.93179154;
Key: 12,3,490,18.64 | Score: 0.91842026;
Key: 13,3,340,22.9 | Score: 0.9185476;
Key: 3,3,33,7.57 | Score: 0.9464019;
Key: 19,3,191,9.22 | Score: 0.9169867;
Key: 20,3,52,1.59 | Score: 0.92084914;
Key: 16,3,364,18.18 | Score: 0.8727844;
Key: 19,3,304,24.07 | Score: 0.82677203;
0,0.90406466,0.96184474,9,3,14,27.92
Key: 9,3,14,27.92 | Score: 0.96184474;
Key: 4,3,15,25.68 | Score: 0.9600794;
Key: 5,3,272,24.33 | Score: 0.9571484;
Key: 5,3,288,20.9 | Score: 0.9566023;
Key: 5,3,406,23.55 | Score: 0.95588523;
Key: 2,3,243,15.31 | Score: 0.954784;
Key: 4,3,401,8.41 | Score: 0.954072;
Key: 3,3,480,9.25 | Score: 0.9534035;
Key: 7,3,205,6.92 | Score: 0.95115876;
Key: 6,3,133,9.96 | Score: 0.9491634;
Key: 3,3,33,7.57 | Score: 0.9464019;
Key: 9,3,311,16.51 | Score: 0.94620544;
Key: 10,3,185,26.91 | Score: 0.9460189;
Key: 9,3,338,21.1 | Score: 0.94600326;
Key: 1,3,3,3.51 | Score: 0.944263;
Key: 9,3,414,17.51 | Score: 0.94417065;
Key: 10,3,296,17.04 | Score: 0.94150823;
Key: 13,3,40,25.75 | Score: 0.93984896;
Key: 9,3,35,12.62 | Score: 0.9388588;
Key: 13,3,161,22.96 | Score: 0.93370336;
Key: 20,3,43,20.78 | Score: 0.9327157;
Key: 11,3,141,10.08 | Score: 0.932378;
Key: 11,3,264,10.61 | Score: 0.9323592;
Key: 17,3,52,22.67 | Score: 0.93179154;
Key: 11,3,452,28.1 | Score: 0.9305377;
Key: 7,3,211,19.11 | Score: 0.9532761;
Key: 7,3,119,20.72 | Score: 0.9503215;
Key: 4,3,116,13.61 | Score: 0.95500773;
Key: 5,3,292,12.75 | Score: 0.9550681;
Key: 8,3,173,17.21 | Score: 0.9494316;
Key: 6,3,193,13.95 | Score: 0.95404094;
Key: 7,3,244,19.34 | Score: 0.9534562;
Key: 6,3,227,16.52 | Score: 0.95477086;
Key: 6,3,221,16.3 | Score: 0.9548343;
Key: 6,3,323,15.32 | Score: 0.9541698;
Key: 6,3,186,11.75 | Score: 0.9532752;
Key: 5,3,263,19.16 | Score: 0.95671034;
Key: 4,3,97,14.51 | Score: 0.95496684;
Key: 6,3,140,18.04 | Score: 0.9544158;
Key: 10,3,197,18.23 | Score: 0.9457547;
Key: 9,3,207,20.0 | Score: 0.9486571;
Key: 6,3,196,11.27 | Score: 0.95350933;
Key: 7,3,259,19.01 | Score: 0.953244;
Key: 7,3,315,17.02 | Score: 0.9527672;
Key: 9,3,228,15.09 | Score: 0.9475682;
Key: 6,3,205,14.82 | Score: 0.95413214;
Key: 8,3,208,15.06 | Score: 0.9503035;
Key: 7,3,155,16.3 | Score: 0.9507361;
Key: 7,3,147,18.27 | Score: 0.9511588;
Key: 10,3,180,20.91 | Score: 0.9445084;
1,0.9489399,0.96184474,9,3,14,27.92
Key: 9,3,14,27.92 | Score: 0.96184474;
Key: 4,3,15,25.68 | Score: 0.9600794;
Key: 5,3,272,24.33 | Score: 0.9571484;
Key: 5,3,263,19.16 | Score: 0.95671034;
Key: 5,3,288,20.9 | Score: 0.9566023;
Key: 5,3,406,23.55 | Score: 0.95588523;
Key: 5,3,292,12.75 | Score: 0.9550681;
Key: 4,3,116,13.61 | Score: 0.95500773;
Key: 4,3,97,14.51 | Score: 0.95496684;
Key: 6,3,221,16.3 | Score: 0.9548343;
Key: 2,3,243,15.31 | Score: 0.954784;
Key: 6,3,227,16.52 | Score: 0.95477086;
Key: 6,3,140,18.04 | Score: 0.9544158;
Key: 6,3,323,15.32 | Score: 0.9541698;
Key: 6,3,205,14.82 | Score: 0.95413214;
Key: 4,3,401,8.41 | Score: 0.954072;
Key: 6,3,193,13.95 | Score: 0.95404094;
Key: 6,3,196,11.27 | Score: 0.95350933;
Key: 7,3,244,19.34 | Score: 0.9534562;
Key: 3,3,480,9.25 | Score: 0.9534035;
Key: 7,3,211,19.11 | Score: 0.9532761;
Key: 6,3,186,11.75 | Score: 0.9532752;
Key: 7,3,259,19.01 | Score: 0.953244;
Key: 7,3,313,17.02 | Score: 0.95279723;
Key: 7,3,147,18.27 | Score: 0.9511588;
Key: 5,3,237,17.05 | Score: 0.95631343;
Key: 6,3,246,18.25 | Score: 0.9551874;
Key: 5,3,237,17.62 | Score: 0.9563489;
Key: 5,3,216,14.37 | Score: 0.9555965;
Key: 7,3,150,19.71 | Score: 0.95185184;
Key: 5,3,200,17.88 | Score: 0.95671624;
Key: 4,3,306,15.66 | Score: 0.9562703;
Key: 5,3,296,13.54 | Score: 0.9552763;
Key: 6,3,202,17.12 | Score: 0.95482045;
Key: 6,3,263,17.53 | Score: 0.95495534;
Key: 5,3,278,15.76 | Score: 0.9557871;
Key: 5,3,255,20.44 | Score: 0.9569166;
Key: 4,3,215,14.77 | Score: 0.95617884;
Key: 5,3,252,19.52 | Score: 0.95681447;
Key: 5,3,308,19.14 | Score: 0.95630175;
Key: 5,3,250,15.87 | Score: 0.9560444;
Key: 5,3,179,19.54 | Score: 0.9570816;
Key: 5,3,324,14.0 | Score: 0.9553039;
Key: 5,3,266,20.83 | Score: 0.9569519;
Key: 7,3,163,21.72 | Score: 0.9534003;
Key: 5,3,262,15.92 | Score: 0.9558932;
Key: 4,3,232,16.06 | Score: 0.9564901;
Key: 4,3,304,16.31 | Score: 0.95633644;
Key: 5,3,291,17.51 | Score: 0.9561701;
Key: 6,3,220,15.29 | Score: 0.954515;
2,0.95532346,0.96184474,9,3,14,27.92
Key: 9,3,14,27.92 | Score: 0.96184474;
Key: 4,3,15,25.68 | Score: 0.9600794;
Key: 5,3,272,24.33 | Score: 0.9571484;
Key: 5,3,179,19.54 | Score: 0.9570816;
Key: 5,3,266,20.83 | Score: 0.9569519;
Key: 5,3,255,20.44 | Score: 0.9569166;
Key: 5,3,252,19.52 | Score: 0.95681447;
Key: 5,3,200,17.88 | Score: 0.95671624;
Key: 5,3,263,19.16 | Score: 0.95671034;
Key: 5,3,288,20.9 | Score: 0.9566023;
Key: 4,3,232,16.06 | Score: 0.9564901;
Key: 5,3,237,17.62 | Score: 0.9563489;
Key: 4,3,304,16.31 | Score: 0.95633644;
Key: 5,3,237,17.05 | Score: 0.95631343;
Key: 5,3,308,19.14 | Score: 0.95630175;
Key: 4,3,306,15.66 | Score: 0.9562703;
Key: 4,3,215,14.77 | Score: 0.95617884;
Key: 5,3,291,17.51 | Score: 0.9561701;
Key: 5,3,250,15.87 | Score: 0.9560444;
Key: 5,3,262,15.92 | Score: 0.9558932;
Key: 5,3,406,23.55 | Score: 0.95588523;
Key: 5,3,278,15.76 | Score: 0.9557871;
Key: 5,3,216,14.37 | Score: 0.9555965;
Key: 5,3,324,14.0 | Score: 0.9553039;
Key: 5,3,296,13.54 | Score: 0.9552763;
Key: 5,3,243,18.58 | Score: 0.9566985;
Key: 4,3,223,20.5 | Score: 0.9569395;
Key: 6,3,185,19.55 | Score: 0.95567137;
Key: 6,3,206,21.24 | Score: 0.9561515;
Key: 5,3,251,19.15 | Score: 0.95679283;
Key: 5,3,247,18.54 | Score: 0.9566495;
Key: 6,3,200,19.96 | Score: 0.9557468;
Key: 5,3,258,18.97 | Score: 0.9566691;
Key: 5,3,252,18.38 | Score: 0.9565198;
Key: 6,3,208,18.86 | Score: 0.9553738;
Key: 6,3,179,20.38 | Score: 0.9560404;
Key: 5,3,265,18.37 | Score: 0.9564373;
Key: 6,3,166,20.68 | Score: 0.9558757;
Key: 4,3,201,19.24 | Score: 0.95710677;
Key: 5,3,259,18.88 | Score: 0.9566259;
Key: 5,3,237,19.01 | Score: 0.9567516;
Key: 5,3,247,19.06 | Score: 0.9567516;
Key: 5,3,265,17.35 | Score: 0.956178;
Key: 6,3,175,20.26 | Score: 0.9557329;
Key: 5,3,253,19.34 | Score: 0.95667887;
Key: 5,3,257,18.26 | Score: 0.9564176;
Key: 5,3,265,18.96 | Score: 0.95663375;
Key: 5,3,238,19.04 | Score: 0.9567771;
Key: 5,3,240,18.55 | Score: 0.95667106;
Key: 5,3,200,19.89 | Score: 0.95713854;
3,0.956562,0.96184474,9,3,14,27.92
Key: 9,3,14,27.92 | Score: 0.96184474;
Key: 4,3,15,25.68 | Score: 0.9600794;
Key: 5,3,272,24.33 | Score: 0.9571484;
Key: 5,3,200,19.89 | Score: 0.95713854;
Key: 4,3,201,19.24 | Score: 0.95710677;
Key: 5,3,179,19.54 | Score: 0.9570816;
Key: 5,3,266,20.83 | Score: 0.9569519;
Key: 4,3,223,20.5 | Score: 0.9569395;
Key: 5,3,255,20.44 | Score: 0.9569166;
Key: 5,3,252,19.52 | Score: 0.95681447;
Key: 5,3,251,19.15 | Score: 0.95679283;
Key: 5,3,238,19.04 | Score: 0.9567771;
Key: 5,3,237,19.01 | Score: 0.9567516;
Key: 5,3,247,19.06 | Score: 0.9567516;
Key: 5,3,200,17.88 | Score: 0.95671624;
Key: 5,3,263,19.16 | Score: 0.95671034;
Key: 5,3,243,18.58 | Score: 0.9566985;
