2018.02.14.15.58.42
generation,average_fitness,best_fitness,best_w,best_w_n,best_s_r,best_lambda
Key: 8,3,278,6.62 | Score: 0.94771415;
Key: 17,3,24,8.65 | Score: 0.9374294;
Key: 17,3,35,26.66 | Score: 0.9399061;
Key: 14,3,378,10.13 | Score: 0.8950191;
Key: 18,3,300,7.02 | Score: 0.85303515;
Key: 18,3,111,11.01 | Score: 0.91772985;
Key: 20,3,188,12.37 | Score: 0.91938186;
Key: 2,3,113,24.1 | Score: 0.9551313;
Key: 21,3,232,13.72 | Score: 0.75266427;
Key: 2,3,272,17.68 | Score: 0.95556825;
Key: 13,3,122,7.55 | Score: 0.9233152;
Key: 19,3,37,1.35 | Score: 0.9257827;
Key: 11,3,19,27.34 | Score: 0.95646435;
Key: 18,3,468,21.25 | Score: 0.6529725;
Key: 8,3,106,18.65 | Score: 0.94188815;
Key: 18,3,194,16.92 | Score: 0.923093;
Key: 17,3,385,9.42 | Score: 0.8318823;
Key: 9,3,219,9.97 | Score: 0.9463322;
Key: 10,3,479,22.65 | Score: 0.9364631;
Key: 7,3,341,6.75 | Score: 0.9516595;
Key: 12,3,216,25.26 | Score: 0.9391604;
Key: 20,3,495,16.83 | Score: 0.60546887;
Key: 12,3,341,14.41 | Score: 0.92197174;
Key: 18,3,2,3.63 | Score: 0.9450107;
Key: 16,3,234,9.27 | Score: 0.9000557;
Key: 8,3,439,2.82 | Score: 0.94303113;
Key: 16,3,391,25.8 | Score: 0.8736351;
Key: 8,3,298,9.97 | Score: 0.94920903;
Key: 18,3,242,19.85 | Score: 0.8627317;
Key: 10,3,220,15.19 | Score: 0.9444857;
Key: 20,3,416,15.57 | Score: 0.598939;
Key: 13,3,445,24.37 | Score: 0.9118342;
Key: 8,3,435,1.86 | Score: 0.94374317;
Key: 7,3,218,25.03 | Score: 0.9547243;
Key: 8,3,432,29.35 | Score: 0.94699794;
Key: 14,3,108,21.61 | Score: 0.9261446;
Key: 19,3,58,25.29 | Score: 0.9294105;
Key: 16,3,343,15.73 | Score: 0.8679432;
Key: 15,3,409,21.37 | Score: 0.8820288;
Key: 14,3,435,11.49 | Score: 0.88904285;
Key: 21,3,219,3.7 | Score: 0.8707507;
Key: 12,3,482,1.97 | Score: 0.89710957;
Key: 7,3,66,12.62 | Score: 0.93838114;
Key: 1,3,155,19.48 | Score: 0.9506251;
Key: 8,3,351,20.42 | Score: 0.9494376;
Key: 4,3,464,14.31 | Score: 0.95526457;
Key: 1,3,212,20.6 | Score: 0.9504493;
Key: 10,3,297,13.32 | Score: 0.94034857;
Key: 21,3,379,19.64 | Score: 0.58054435;
Key: 1,3,133,4.65 | Score: 0.9475215;
0,0.8955887,0.95646435,11,3,19,27.34
Key: 11,3,19,27.34 | Score: 0.95646435;
Key: 2,3,273,17.68 | Score: 0.95556825;
Key: 4,3,464,14.31 | Score: 0.95526457;
Key: 2,3,113,24.1 | Score: 0.9551313;
Key: 7,3,218,25.03 | Score: 0.9547243;
Key: 7,3,341,6.75 | Score: 0.9516595;
Key: 1,3,155,19.48 | Score: 0.9506251;
Key: 1,3,212,20.6 | Score: 0.9504493;
Key: 8,3,351,20.42 | Score: 0.9494376;
Key: 8,3,298,9.97 | Score: 0.94920903;
Key: 8,3,278,6.62 | Score: 0.94771415;
Key: 1,3,133,4.65 | Score: 0.9475215;
Key: 8,3,432,29.35 | Score: 0.94699794;
Key: 9,3,219,9.97 | Score: 0.9463322;
Key: 18,3,2,3.63 | Score: 0.9450107;
Key: 10,3,220,15.19 | Score: 0.9444857;
Key: 8,3,434,1.86 | Score: 0.94375736;
Key: 8,3,439,2.82 | Score: 0.94303113;
Key: 8,3,106,18.65 | Score: 0.94188815;
Key: 10,3,297,13.32 | Score: 0.94034857;
Key: 17,3,35,26.66 | Score: 0.9399061;
Key: 12,3,216,25.26 | Score: 0.9391604;
Key: 7,3,66,12.62 | Score: 0.93838114;
Key: 17,3,24,8.65 | Score: 0.9374294;
Key: 10,3,477,22.65 | Score: 0.93652916;
Key: 11,3,151,4.65 | Score: 0.9320028;
Key: 5,3,469,4.65 | Score: 0.9542392;
Key: 15,3,250,18.65 | Score: 0.90655667;
Key: 5,3,474,19.48 | Score: 0.9550387;
Key: 9,3,431,9.97 | Score: 0.94231564;
Key: 3,3,411,17.68 | Score: 0.9563455;
Key: 10,3,511,15.19 | Score: 0.9355367;
Key: 11,3,279,6.62 | Score: 0.9289079;
Key: 9,3,503,20.6 | Score: 0.942095;
Key: 12,3,496,14.31 | Score: 0.91690874;
Key: 5,3,468,20.6 | Score: 0.9551762;
Key: 7,3,474,25.03 | Score: 0.9503676;
Key: 19,3,135,3.63 | Score: 0.9108438;
Key: 9,3,239,18.65 | Score: 0.94795847;
Key: 9,3,479,20.42 | Score: 0.9424035;
Key: 15,3,222,25.03 | Score: 0.9295306;
Key: 11,3,439,27.34 | Score: 0.93063766;
Key: 26,3,278,3.63 | Score: 0.6892969;
Key: 7,3,469,20.6 | Score: 0.95053583;
Key: 26,3,439,2.82 | Score: 0.82308054;
Key: 13,3,475,14.31 | Score: 0.9039681;
Key: 6,3,497,24.1 | Score: 0.953065;
Key: 8,3,510,20.42 | Score: 0.9464336;
Key: 26,3,439,2.82 | Score: 0.82308054;
Key: 10,3,435,1.86 | Score: 0.92616254;
1,0.9323904,0.95646435,11,3,19,27.34
Key: 11,3,19,27.34 | Score: 0.95646435;
Key: 3,3,411,17.68 | Score: 0.9563455;
Key: 2,3,273,17.68 | Score: 0.95556825;
Key: 4,3,464,14.31 | Score: 0.95526457;
Key: 5,3,468,20.6 | Score: 0.9551762;
Key: 2,3,113,24.1 | Score: 0.9551313;
Key: 5,3,474,19.48 | Score: 0.9550387;
Key: 7,3,218,25.03 | Score: 0.9547243;
Key: 5,3,469,4.65 | Score: 0.9542392;
Key: 6,3,497,24.1 | Score: 0.953065;
Key: 7,3,341,6.75 | Score: 0.9516595;
Key: 1,3,155,19.48 | Score: 0.9506251;
Key: 7,3,469,20.6 | Score: 0.95053583;
Key: 1,3,212,20.6 | Score: 0.9504493;
Key: 7,3,474,25.03 | Score: 0.9503676;
Key: 8,3,351,20.42 | Score: 0.9494376;
Key: 8,3,298,9.97 | Score: 0.94920903;
Key: 9,3,239,18.65 | Score: 0.94795847;
Key: 8,3,278,6.62 | Score: 0.94771415;
Key: 1,3,133,4.65 | Score: 0.9475215;
Key: 8,3,432,29.35 | Score: 0.94699794;
Key: 8,3,510,20.42 | Score: 0.9464336;
Key: 9,3,219,9.97 | Score: 0.9463322;
Key: 18,3,2,3.63 | Score: 0.9450107;
Key: 10,3,220,15.19 | Score: 0.9444857;
Key: 7,3,479,20.6 | Score: 0.9504137;
Key: 13,3,511,14.31 | Score: 0.9019267;
Key: 11,3,279,6.62 | Score: 0.9289079;
Key: 9,3,431,9.97 | Score: 0.94231564;
Key: 7,3,479,25.03 | Score: 0.95029145;
Key: 15,3,255,25.03 | Score: 0.91107076;
Key: 9,3,239,4.65 | Score: 0.94084877;
Key: 7,3,479,25.03 | Score: 0.95029145;
Key: 11,3,479,20.42 | Score: 0.9283473;
Key: 1,3,157,4.65 | Score: 0.94754606;
Key: 9,3,510,20.6 | Score: 0.9419009;
Key: 13,3,478,19.48 | Score: 0.9076789;
Key: 6,3,497,24.1 | Score: 0.953065;
Key: 15,3,499,24.1 | Score: 0.88018847;
Key: 3,3,506,17.68 | Score: 0.9562376;
Key: 9,3,511,6.62 | Score: 0.9383318;
Key: 14,3,507,24.1 | Score: 0.8969181;
Key: 7,3,501,20.6 | Score: 0.9501653;
Key: 13,3,511,4.65 | Score: 0.9020818;
Key: 1,3,159,4.65 | Score: 0.9475462;
Key: 7,3,469,20.6 | Score: 0.95053583;
Key: 7,3,479,25.03 | Score: 0.95029145;
Key: 7,3,469,6.75 | Score: 0.95104665;
Key: 15,3,506,9.97 | Score: 0.8675882;
Key: 7,3,479,6.75 | Score: 0.95100456;
2,0.941446,0.95646435,11,3,19,27.34
Key: 11,3,19,27.34 | Score: 0.95646435;
Key: 3,3,411,17.68 | Score: 0.9563455;
Key: 3,3,506,17.68 | Score: 0.9562376;
Key: 2,3,273,17.68 | Score: 0.95556825;
Key: 4,3,464,14.31 | Score: 0.95526457;
Key: 5,3,468,20.6 | Score: 0.9551762;
Key: 2,3,113,24.1 | Score: 0.9551313;
Key: 5,3,474,19.48 | Score: 0.9550387;
Key: 7,3,218,25.03 | Score: 0.9547243;
Key: 5,3,469,4.65 | Score: 0.9542392;
Key: 6,3,497,24.1 | Score: 0.953065;
Key: 6,3,497,24.1 | Score: 0.953065;
Key: 7,3,341,6.75 | Score: 0.9516595;
Key: 7,3,469,6.75 | Score: 0.95104665;
Key: 7,3,479,6.75 | Score: 0.95100456;
Key: 1,3,155,19.48 | Score: 0.9506251;
Key: 7,3,469,20.6 | Score: 0.95053583;
Key: 7,3,469,20.6 | Score: 0.95053583;
Key: 1,3,212,20.6 | Score: 0.9504493;
Key: 7,3,479,20.6 | Score: 0.9504137;
Key: 7,3,474,25.03 | Score: 0.9503676;
Key: 7,3,479,25.03 | Score: 0.95029145;
Key: 7,3,479,25.03 | Score: 0.95029145;
Key: 7,3,479,25.03 | Score: 0.95029145;
Key: 7,3,500,20.6 | Score: 0.9501713;
Key: 11,3,411,17.68 | Score: 0.9296353;
Key: 5,3,468,20.6 | Score: 0.9551762;
Key: 7,3,479,6.75 | Score: 0.95100456;
Key: 7,3,501,20.6 | Score: 0.9501653;
Key: 7,3,479,19.48 | Score: 0.95050377;
Key: 7,3,507,24.1 | Score: 0.9498989;
Key: 7,3,479,4.65 | Score: 0.9504757;
Key: 5,3,474,14.31 | Score: 0.95443755;
Key: 7,3,479,4.65 | Score: 0.9504757;
Key: 7,3,479,6.75 | Score: 0.95100456;
Key: 11,3,215,20.6 | Score: 0.9426673;
Key: 7,3,479,6.75 | Score: 0.95100456;
Key: 7,3,468,4.65 | Score: 0.9505198;
Key: 5,3,479,19.48 | Score: 0.9549975;
Key: 7,3,469,20.6 | Score: 0.95053583;
Key: 5,3,479,4.65 | Score: 0.9542667;
Key: 7,3,507,24.1 | Score: 0.9498989;
Key: 7,3,511,20.6 | Score: 0.950021;
Key: 2,3,369,24.1 | Score: 0.9551065;
Key: 5,3,469,4.65 | Score: 0.9542392;
Key: 7,3,510,17.68 | Score: 0.95014524;
Key: 7,3,469,20.6 | Score: 0.95053583;
Key: 5,3,468,20.6 | Score: 0.9551762;
Key: 15,3,466,14.31 | Score: 0.8797827;
Key: 7,3,341,6.75 | Score: 0.9516595;
3,0.9502267,0.95646435,11,3,19,27.34
Key: 11,3,19,27.34 | Score: 0.95646435;
Key: 3,3,411,17.68 | Score: 0.9563455;
Key: 3,3,506,17.68 | Score: 0.9562376;
Key: 2,3,273,17.68 | Score: 0.95556825;
Key: 4,3,464,14.31 | Score: 0.95526457;
Key: 5,3,468,20.6 | Score: 0.9551762;
Key: 5,3,468,20.6 | Score: 0.9551762;
Key: 5,3,468,20.6 | Score: 0.9551762;
Key: 2,3,113,24.1 | Score: 0.9551313;
Key: 2,3,369,24.1 | Score: 0.9551065;
Key: 5,3,474,19.48 | Score: 0.9550387;
Key: 5,3,479,19.48 | Score: 0.9549975;
Key: 7,3,218,25.03 | Score: 0.9547243;
Key: 5,3,474,14.31 | Score: 0.95443755;
Key: 5,3,479,4.65 | Score: 0.9542667;
Key: 5,3,469,4.65 | Score: 0.9542392;
Key: 5,3,469,4.65 | Score: 0.9542392;
Key: 6,3,497,24.1 | Score: 0.953065;
Key: 6,3,497,24.1 | Score: 0.953065;
Key: 7,3,341,6.75 | Score: 0.9516595;
Key: 7,3,341,6.75 | Score: 0.9516595;
Key: 7,3,469,6.75 | Score: 0.95104665;
Key: 7,3,479,6.75 | Score: 0.95100456;
Key: 7,3,479,6.75 | Score: 0.95100456;
Key: 7,3,479,6.75 | Score: 0.95100456;
Key: 3,3,507,24.1 | Score: 0.95637244;
Key: 5,3,478,19.48 | Score: 0.9550112;
Key: 7,3,501,24.1 | Score: 0.949989;
Key: 11,3,115,24.1 | Score: 0.93476224;
Key: 7,3,511,24.1 | Score: 0.94985485;
Key: 7,3,479,20.6 | Score: 0.9504137;
Key: 5,3,477,19.48 | Score: 0.9550131;
Key: 11,3,371,24.1 | Score: 0.9333617;
Key: 7,3,476,25.03 | Score: 0.9503415;
Key: 7,3,469,4.65 | Score: 0.95051575;
Key: 15,3,471,27.34 | Score: 0.88463527;
Key: 15,3,479,27.34 | Score: 0.8842599;
Key: 7,3,341,17.68 | Score: 0.95253295;
Key: 7,3,507,19.48 | Score: 0.9501633;
