2018.02.11.08.13.51
generation,average_fitness,best_fitness,best_w,best_w_n,best_s_r,best_lambda
Key: 19,3,86,2.34 | Score: 0.9149466;
Key: 4,3,358,10.57 | Score: 0.95466536;
Key: 11,3,113,17.44 | Score: 0.93230295;
Key: 5,3,188,15.71 | Score: 0.9558205;
Key: 3,3,176,17.89 | Score: 0.95675975;
Key: 7,3,156,16.64 | Score: 0.95068806;
Key: 4,3,329,27.21 | Score: 0.9572955;
Key: 5,3,72,17.77 | Score: 0.9537619;
Key: 5,3,330,20.99 | Score: 0.95626444;
Key: 6,3,71,16.05 | Score: 0.9462574;
Key: 7,3,285,22.76 | Score: 0.9535024;
Key: 13,3,13,12.59 | Score: 0.9513919;
Key: 11,3,20,15.88 | Score: 0.94873637;
Key: 5,3,330,20.99 | Score: 0.95626444;
Key: 8,3,210,10.67 | Score: 0.94971484;
Key: 7,3,267,18.19 | Score: 0.95321196;
Key: 10,3,174,13.28 | Score: 0.9423666;
Key: 5,3,269,19.68 | Score: 0.9567339;
1,0.9500373,0.9572955,4,3,329,27.21
Key: 4,3,329,27.21 | Score: 0.9572955;
Key: 3,3,237,26.38 | Score: 0.9569254;
Key: 3,3,176,17.89 | Score: 0.95675975;
Key: 5,3,269,19.68 | Score: 0.9567339;
Key: 3,3,297,23.56 | Score: 0.9566788;
Key: 3,3,231,16.49 | Score: 0.956332;
Key: 4,3,367,16.49 | Score: 0.95630336;
Key: 5,3,330,20.99 | Score: 0.95626444;
Key: 5,3,330,20.99 | Score: 0.95626444;
Key: 7,3,146,29.91 | Score: 0.95616454;
Key: 2,3,212,20.48 | Score: 0.9558756;
Key: 5,3,188,15.71 | Score: 0.9558205;
Key: 2,3,174,19.09 | Score: 0.95576096;
Key: 2,3,52,19.9 | Score: 0.9556618;
Key: 4,3,182,13.14 | Score: 0.9552743;
Key: 5,3,421,28.04 | Score: 0.95524883;
Key: 5,3,402,16.22 | Score: 0.9550407;
Key: 3,3,250,11.48 | Score: 0.9550064;
Key: 5,3,249,12.49 | Score: 0.9547971;
Key: 7,3,190,24.62 | Score: 0.95478636;
Key: 4,3,358,10.57 | Score: 0.95466536;
Key: 4,3,358,10.57 | Score: 0.95466536;
Key: 2,3,145,14.23 | Score: 0.9545245;
Key: 2,3,269,14.11 | Score: 0.95452064;
Key: 2,3,84,14.64 | Score: 0.95447296;
Key: 5,3,481,9.57 | Score: 0.95419997;
Key: 6,3,314,10.44 | Score: 0.954029;
Key: 6,3,100,20.92 | Score: 0.9539635;
Key: 6,3,414,20.31 | Score: 0.95387626;
Key: 6,3,372,14.62 | Score: 0.9537969;
Key: 5,3,72,17.77 | Score: 0.9537619;
Key: 7,3,220,19.6 | Score: 0.95356447;
Key: 4,3,117,11.3 | Score: 0.9535293;
Key: 7,3,285,22.76 | Score: 0.9535024;
Key: 7,3,234,19.54 | Score: 0.9532881;
Key: 7,3,267,18.19 | Score: 0.95321196;
Key: 7,3,267,18.19 | Score: 0.95321196;
Key: 2,3,228,29.75 | Score: 0.9531162;
Key: 7,3,21,18.5 | Score: 0.9529014;
Key: 3,3,313,4.9 | Score: 0.9525865;
Key: 7,3,346,14.76 | Score: 0.95257694;
Key: 4,3,163,7.85 | Score: 0.95251966;
Key: 3,3,212,7.12 | Score: 0.95232266;
Key: 6,3,165,9.63 | Score: 0.9521287;
Key: 7,3,378,13.64 | Score: 0.95210224;
Key: 4,3,32,14.38 | Score: 0.9517143;
Key: 2,3,115,9.35 | Score: 0.9516392;
Key: 6,3,40,21.33 | Score: 0.9514206;
Key: 12,3,23,25.43 | Score: 0.9514189;
Key: 7,3,424,15.57 | Score: 0.9513971;
Key: 5,3,291,15.07 | Score: 0.9555828;
Key: 2,3,132,20.19 | Score: 0.95582587;
Key: 4,3,117,19.49 | Score: 0.9573831;
Key: 5,3,257,23.2 | Score: 0.9573212;
Key: 5,3,209,27.18 | Score: 0.9574921;
Key: 6,3,252,19.61 | Score: 0.9554493;
Key: 7,3,183,24.76 | Score: 0.9545941;
Key: 2,3,243,12.01 | Score: 0.9535417;
Key: 3,3,298,23.11 | Score: 0.9567154;
Key: 4,3,199,12.54 | Score: 0.9551342;
Key: 3,3,200,18.1 | Score: 0.95682526;
Key: 4,3,207,16.96 | Score: 0.9568305;
Key: 3,3,297,18.48 | Score: 0.9566229;
Key: 4,3,300,17.55 | Score: 0.9566846;
Key: 3,3,207,20.93 | Score: 0.95709497;
Key: 5,3,208,16.34 | Score: 0.95607585;
Key: 6,3,245,19.64 | Score: 0.95559996;
Key: 3,3,197,16.81 | Score: 0.956461;
Key: 5,3,344,15.78 | Score: 0.9553628;
Key: 6,3,275,20.3 | Score: 0.95552063;
Key: 4,3,274,16.26 | Score: 0.9564784;
Key: 2,3,132,20.19 | Score: 0.95582587;
Key: 5,3,350,20.93 | Score: 0.9561898;
Key: 4,3,256,20.18 | Score: 0.9567606;
Key: 3,3,184,11.39 | Score: 0.9548407;
Key: 4,3,145,16.3 | Score: 0.9565971;
Key: 4,3,259,21.46 | Score: 0.956922;
Key: 5,3,275,23.41 | Score: 0.9570894;
Key: 3,3,123,18.43 | Score: 0.9570487;
Key: 4,3,213,21.05 | Score: 0.95716906;
Key: 5,3,183,21.25 | Score: 0.95745087;
Key: 3,3,304,11.03 | Score: 0.9545075;
Key: 6,3,324,19.93 | Score: 0.9549117;
Key: 5,3,341,13.47 | Score: 0.9549051;
Key: 6,3,299,19.59 | Score: 0.9550387;
Key: 6,3,204,17.65 | Score: 0.95499307;
Key: 5,3,282,20.88 | Score: 0.9567811;
Key: 4,3,336,19.76 | Score: 0.95629555;
Key: 4,3,348,21.85 | Score: 0.9565873;
Key: 4,3,349,18.74 | Score: 0.95649594;
Key: 4,3,136,15.18 | Score: 0.95601934;
Key: 5,3,365,12.59 | Score: 0.95495623;
Key: 4,3,275,18.42 | Score: 0.95701927;
Key: 4,3,291,12.31 | Score: 0.95505047;
Key: 5,3,291,15.07 | Score: 0.9555828;
Key: 2,3,140,24.82 | Score: 0.95492905;
Key: 6,3,208,24.79 | Score: 0.9569151;
Key: 5,3,290,11.55 | Score: 0.95459867;
Key: 3,3,236,20.72 | Score: 0.9570198;
Key: 5,3,186,18.88 | Score: 0.95678496;
2,0.95517486,0.9574921,5,3,209,27.18
Key: 5,3,209,27.18 | Score: 0.9574921;
Key: 5,3,183,21.25 | Score: 0.95745087;
Key: 4,3,117,19.49 | Score: 0.9573831;
Key: 5,3,257,23.2 | Score: 0.9573212;
Key: 4,3,329,27.21 | Score: 0.9572955;
Key: 4,3,213,21.05 | Score: 0.95716906;
Key: 3,3,207,20.93 | Score: 0.95709497;
Key: 5,3,275,23.41 | Score: 0.9570894;
Key: 3,3,123,18.43 | Score: 0.9570487;
Key: 3,3,236,20.72 | Score: 0.9570198;
Key: 4,3,275,18.42 | Score: 0.95701927;
Key: 3,3,237,26.38 | Score: 0.9569254;
Key: 4,3,259,21.46 | Score: 0.956922;
Key: 6,3,208,24.79 | Score: 0.9569151;
Key: 4,3,207,16.96 | Score: 0.9568305;
Key: 3,3,200,18.1 | Score: 0.95682526;
Key: 5,3,186,18.88 | Score: 0.95678496;
Key: 5,3,282,20.88 | Score: 0.9567811;
Key: 4,3,256,20.18 | Score: 0.9567606;
Key: 3,3,176,17.89 | Score: 0.95675975;
Key: 5,3,269,19.68 | Score: 0.9567339;
Key: 3,3,298,23.11 | Score: 0.9567154;
Key: 4,3,300,17.55 | Score: 0.9566846;
Key: 3,3,297,23.56 | Score: 0.9566788;
Key: 3,3,297,18.48 | Score: 0.9566229;
Key: 4,3,145,16.3 | Score: 0.9565971;
Key: 4,3,348,21.85 | Score: 0.9565873;
Key: 4,3,349,18.74 | Score: 0.95649594;
Key: 4,3,274,16.26 | Score: 0.9564784;
Key: 3,3,197,16.81 | Score: 0.956461;
Key: 3,3,231,16.49 | Score: 0.956332;
Key: 4,3,367,16.49 | Score: 0.95630336;
Key: 4,3,336,19.76 | Score: 0.95629555;
Key: 5,3,330,20.99 | Score: 0.95626444;
Key: 5,3,330,20.99 | Score: 0.95626444;
Key: 5,3,350,20.93 | Score: 0.9561898;
Key: 7,3,146,29.91 | Score: 0.95616454;
Key: 5,3,208,16.34 | Score: 0.95607585;
Key: 4,3,136,15.18 | Score: 0.95601934;
Key: 2,3,212,20.48 | Score: 0.9558756;
Key: 2,3,132,20.19 | Score: 0.95582587;
Key: 2,3,132,20.19 | Score: 0.95582587;
Key: 5,3,188,15.71 | Score: 0.9558205;
Key: 2,3,174,19.09 | Score: 0.95576096;
Key: 2,3,52,19.9 | Score: 0.9556618;
Key: 6,3,245,19.64 | Score: 0.95559996;
Key: 5,3,291,15.07 | Score: 0.9555828;
Key: 5,3,291,15.07 | Score: 0.9555828;
Key: 6,3,275,20.3 | Score: 0.95552063;
Key: 6,3,252,19.61 | Score: 0.9554493;
Key: 4,3,210,23.81 | Score: 0.95771176;
Key: 4,3,210,22.64 | Score: 0.95751333;
Key: 3,3,176,17.46 | Score: 0.9567192;
Key: 5,3,245,24.03 | Score: 0.95740175;
Key: 3,3,302,21.44 | Score: 0.9568291;
Key: 4,3,195,19.47 | Score: 0.9571554;
Key: 4,3,173,16.07 | Score: 0.95661074;
Key: 5,3,235,22.13 | Score: 0.95734483;
Key: 3,3,211,17.99 | Score: 0.95673853;
Key: 4,3,210,22.64 | Score: 0.95751333;
Key: 4,3,243,16.96 | Score: 0.95691806;
Key: 5,3,321,19.95 | Score: 0.95621926;
Key: 4,3,271,20.74 | Score: 0.9568189;
Key: 4,3,278,18.87 | Score: 0.9568675;
Key: 4,3,265,19.54 | Score: 0.95679164;
Key: 4,3,196,19.05 | Score: 0.95719814;
Key: 4,3,199,20.92 | Score: 0.95713013;
Key: 5,3,266,20.81 | Score: 0.9569598;
Key: 3,3,316,21.66 | Score: 0.95664996;
Key: 4,3,226,22.82 | Score: 0.9573889;
Key: 5,3,269,20.53 | Score: 0.9568537;
Key: 4,3,162,18.23 | Score: 0.9574414;
Key: 3,3,149,18.16 | Score: 0.95686764;
Key: 4,3,349,18.74 | Score: 0.95649594;
Key: 5,3,198,21.15 | Score: 0.9575235;
Key: 4,3,263,19.41 | Score: 0.9567332;
Key: 5,3,269,20.53 | Score: 0.9568537;
Key: 4,3,259,23.63 | Score: 0.95734215;
Key: 4,3,175,18.12 | Score: 0.9573908;
Key: 4,3,358,17.62 | Score: 0.95652705;
Key: 4,3,253,19.44 | Score: 0.95678973;
Key: 5,3,172,15.76 | Score: 0.95598155;
Key: 4,3,329,24.1 | Score: 0.95692974;
Key: 3,3,180,22.4 | Score: 0.9571219;
Key: 5,3,293,22.1 | Score: 0.9567712;
Key: 3,3,221,17.39 | Score: 0.95659405;
Key: 3,3,274,19.97 | Score: 0.9568618;
Key: 4,3,196,17.68 | Score: 0.95724684;
Key: 4,3,234,20.62 | Score: 0.95693755;
Key: 4,3,196,21.45 | Score: 0.9572546;
Key: 4,3,290,19.17 | Score: 0.9566886;
Key: 4,3,146,18.69 | Score: 0.95751524;
Key: 5,3,278,24.52 | Score: 0.95714253;
Key: 5,3,173,21.18 | Score: 0.9574941;
Key: 3,3,292,24.12 | Score: 0.9567366;
Key: 4,3,242,17.38 | Score: 0.95701736;
Key: 4,3,244,22.23 | Score: 0.9572002;
Key: 4,3,290,19.17 | Score: 0.9566886;
Key: 4,3,352,18.12 | Score: 0.9566088;
Key: 4,3,233,19.21 | Score: 0.95694333;
3,0.95674384,0.95771176,4,3,210,23.81
Key: 4,3,210,23.81 | Score: 0.95771176;
Key: 5,3,198,21.15 | Score: 0.9575235;
Key: 4,3,146,18.69 | Score: 0.95751524;
Key: 4,3,210,22.64 | Score: 0.95751333;
Key: 4,3,210,22.64 | Score: 0.95751333;
Key: 5,3,173,21.18 | Score: 0.9574941;
Key: 5,3,209,27.18 | Score: 0.9574921;
Key: 5,3,183,21.25 | Score: 0.95745087;
Key: 4,3,162,18.23 | Score: 0.9574414;
Key: 5,3,245,24.03 | Score: 0.95740175;
Key: 4,3,175,18.12 | Score: 0.9573908;
Key: 4,3,227,22.82 | Score: 0.9573849;
Key: 4,3,117,19.49 | Score: 0.9573831;
Key: 5,3,235,22.13 | Score: 0.95734483;
Key: 4,3,257,23.63 | Score: 0.95735383;
Key: 5,3,257,23.2 | Score: 0.9573212;
Key: 4,3,329,27.21 | Score: 0.9572955;
Key: 4,3,198,21.45 | Score: 0.9572449;
Key: 4,3,196,17.68 | Score: 0.95724684;
Key: 4,3,244,22.23 | Score: 0.9572002;
Key: 4,3,197,19.05 | Score: 0.9571924;
Key: 4,3,215,21.05 | Score: 0.9571515;
Key: 4,3,195,19.47 | Score: 0.9571554;
Key: 5,3,278,24.52 | Score: 0.95714253;
Key: 4,3,199,20.92 | Score: 0.95713013;
Key: 3,3,180,22.4 | Score: 0.9571219;
Key: 3,3,207,20.93 | Score: 0.95709497;
Key: 5,3,275,23.41 | Score: 0.9570894;
Key: 3,3,123,18.43 | Score: 0.9570487;
Key: 3,3,236,20.72 | Score: 0.9570198;
Key: 4,3,275,18.42 | Score: 0.95701927;
Key: 4,3,242,17.38 | Score: 0.95701736;
Key: 5,3,266,20.81 | Score: 0.9569598;
Key: 4,3,233,19.21 | Score: 0.95694333;
Key: 4,3,234,20.62 | Score: 0.95693755;
Key: 4,3,329,24.1 | Score: 0.95692974;
Key: 3,3,237,26.38 | Score: 0.9569254;
Key: 4,3,259,21.46 | Score: 0.956922;
Key: 4,3,241,16.96 | Score: 0.95691806;
Key: 6,3,208,24.79 | Score: 0.9569151;
Key: 3,3,149,18.16 | Score: 0.95686764;
Key: 4,3,278,18.87 | Score: 0.9568675;
Key: 3,3,274,19.97 | Score: 0.9568618;
Key: 5,3,269,20.53 | Score: 0.9568537;
Key: 5,3,269,20.53 | Score: 0.9568537;
Key: 4,3,207,16.96 | Score: 0.9568305;
Key: 3,3,302,21.44 | Score: 0.9568291;
Key: 3,3,200,18.1 | Score: 0.95682526;
Key: 4,3,271,20.74 | Score: 0.9568189;
Key: 4,3,265,19.54 | Score: 0.95679164;
Key: 4,3,192,21.91 | Score: 0.9574316;
Key: 5,3,257,23.32 | Score: 0.9572839;
Key: 4,3,177,20.26 | Score: 0.9571126;
Key: 4,3,213,23.22 | Score: 0.95759124;
Key: 4,3,219,18.22 | Score: 0.9572293;
Key: 4,3,227,22.44 | Score: 0.9573927;
Key: 4,3,217,21.88 | Score: 0.95734996;
Key: 5,3,190,24.18 | Score: 0.95793015;
Key: 4,3,205,23.78 | Score: 0.9577351;
Key: 4,3,223,24.51 | Score: 0.9577877;
Key: 4,3,216,20.82 | Score: 0.9570134;
Key: 4,3,220,19.46 | Score: 0.9570387;
Key: 4,3,218,20.82 | Score: 0.956992;
Key: 5,3,239,22.18 | Score: 0.957282;
Key: 5,3,203,22.97 | Score: 0.95769835;
Key: 5,3,221,22.44 | Score: 0.9574862;
Key: 4,3,244,24.16 | Score: 0.9575834;
Key: 5,3,250,24.19 | Score: 0.95739985;
Key: 4,3,176,20.1 | Score: 0.9571145;
Key: 4,3,172,19.8 | Score: 0.9571788;
Key: 3,3,178,19.52 | Score: 0.9571431;
Key: 5,3,243,24.65 | Score: 0.9574666;
Key: 4,3,186,20.44 | Score: 0.9571243;
Key: 4,3,196,18.57 | Score: 0.9572391;
Key: 4,3,186,20.44 | Score: 0.9571243;
Key: 4,3,271,24.13 | Score: 0.9573986;
Key: 4,3,281,22.36 | Score: 0.9570057;
Key: 4,3,211,20.25 | Score: 0.95700556;
Key: 4,3,180,19.57 | Score: 0.95709115;
Key: 5,3,168,19.71 | Score: 0.95706004;
Key: 4,3,195,22.52 | Score: 0.9575543;
Key: 4,3,209,22.37 | Score: 0.9574394;
Key: 4,3,252,23.67 | Score: 0.95740443;
Key: 5,3,293,23.65 | Score: 0.95694995;
Key: 4,3,271,24.13 | Score: 0.9573986;
Key: 4,3,216,20.66 | Score: 0.957064;
Key: 4,3,220,19.95 | Score: 0.9569881;
Key: 4,3,177,22.93 | Score: 0.9576943;
Key: 4,3,238,21.73 | Score: 0.9571593;
Key: 5,3,227,21.13 | Score: 0.9572976;
Key: 4,3,243,20.53 | Score: 0.9568675;
Key: 5,3,216,20.89 | Score: 0.957225;
Key: 4,3,199,19.47 | Score: 0.95713013;
Key: 4,3,241,23.01 | Score: 0.95733243;
Key: 5,3,244,20.5 | Score: 0.9570678;
Key: 4,3,164,19.97 | Score: 0.95730907;
Key: 4,3,179,19.84 | Score: 0.9571671;
Key: 4,3,217,20.87 | Score: 0.95702124;
Key: 4,3,252,22.66 | Score: 0.95726234;
Key: 4,3,187,19.64 | Score: 0.9570465;
4,0.95720947,0.95793015,5,3,190,24.18
Key: 5,3,190,24.18 | Score: 0.95793015;
Key: 4,3,223,24.51 | Score: 0.9577877;
Key: 4,3,204,23.78 | Score: 0.9577449;
Key: 4,3,210,23.81 | Score: 0.95771176;
Key: 5,3,203,22.97 | Score: 0.95769835;
Key: 4,3,177,22.93 | Score: 0.9576943;
Key: 4,3,213,23.22 | Score: 0.95759124;
Key: 4,3,244,24.16 | Score: 0.9575834;
Key: 4,3,195,22.52 | Score: 0.9575543;
Key: 5,3,198,21.15 | Score: 0.9575235;
Key: 4,3,146,18.69 | Score: 0.95751524;
Key: 4,3,210,22.64 | Score: 0.95751333;
Key: 4,3,210,22.64 | Score: 0.95751333;
Key: 5,3,173,21.18 | Score: 0.9574941;
Key: 5,3,209,27.18 | Score: 0.9574921;
Key: 5,3,221,22.44 | Score: 0.9574862;
Key: 5,3,243,24.65 | Score: 0.9574666;
Key: 5,3,183,21.25 | Score: 0.95745087;
Key: 4,3,162,18.23 | Score: 0.9574414;
Key: 4,3,209,22.37 | Score: 0.9574394;
Key: 4,3,192,21.91 | Score: 0.9574316;
Key: 4,3,252,23.67 | Score: 0.95740443;
Key: 5,3,245,24.03 | Score: 0.95740175;
Key: 5,3,250,24.19 | Score: 0.95739985;
Key: 4,3,271,24.13 | Score: 0.9573986;
Key: 4,3,271,24.13 | Score: 0.9573986;
Key: 4,3,227,22.44 | Score: 0.9573927;
Key: 4,3,175,18.12 | Score: 0.9573908;
Key: 4,3,227,22.82 | Score: 0.9573849;
