2018.02.15.05.22.58
generation,average_fitness,best_fitness,best_w,best_w_n,best_s_r,best_lambda
Key: 17,3,109,29.78 | Score: 0.9245232;
Key: 8,3,446,22.66 | Score: 0.94739246;
Key: 5,3,140,3.0 | Score: 0.9501534;
Key: 8,3,49,2.51 | Score: 0.9296375;
Key: 20,3,316,19.47 | Score: 0.7858762;
Key: 16,3,249,19.01 | Score: 0.8953986;
Key: 21,3,423,21.45 | Score: 0.59516716;
Key: 10,3,124,28.36 | Score: 0.9398616;
Key: 4,3,44,26.1 | Score: 0.9588401;
Key: 2,3,467,3.92 | Score: 0.9498015;
Key: 21,3,384,15.03 | Score: 0.5660393;
Key: 20,3,361,8.5 | Score: 0.8154855;
Key: 10,3,161,8.47 | Score: 0.9366014;
Key: 17,3,454,17.62 | Score: 0.8485346;
Key: 8,3,4,19.86 | Score: 0.8656431;
Key: 6,3,374,12.8 | Score: 0.95411426;
Key: 15,3,132,20.89 | Score: 0.9242093;
Key: 17,3,129,8.68 | Score: 0.91683173;
Key: 17,3,251,26.19 | Score: 0.88842744;
Key: 8,3,209,4.69 | Score: 0.9472448;
Key: 10,3,145,16.31 | Score: 0.9370162;
Key: 8,3,441,28.01 | Score: 0.94688874;
Key: 12,3,317,22.04 | Score: 0.9270809;
Key: 1,3,354,23.88 | Score: 0.9490657;
Key: 14,3,113,29.15 | Score: 0.92902535;
Key: 12,3,354,5.77 | Score: 0.9115343;
Key: 20,3,232,11.92 | Score: 0.82229185;
Key: 8,3,58,19.36 | Score: 0.94154024;
Key: 8,3,301,17.59 | Score: 0.9503035;
Key: 3,3,9,1.99 | Score: 0.9446487;
Key: 1,3,298,19.15 | Score: 0.950763;
Key: 10,3,141,24.37 | Score: 0.93929213;
Key: 9,3,363,15.2 | Score: 0.94487756;
Key: 10,3,102,1.99 | Score: 0.9270312;
Key: 17,3,366,29.05 | Score: 0.85555035;
Key: 6,3,228,9.07 | Score: 0.95372945;
Key: 15,3,363,1.94 | Score: 0.8897874;
Key: 8,3,323,17.33 | Score: 0.94992113;
Key: 13,3,327,11.93 | Score: 0.90755767;
Key: 13,3,307,1.03 | Score: 0.89918774;
Key: 18,3,339,14.13 | Score: 0.8296893;
Key: 9,3,251,12.76 | Score: 0.94657534;
Key: 16,3,307,26.87 | Score: 0.8824887;
Key: 15,3,463,26.94 | Score: 0.88561624;
Key: 2,3,353,4.84 | Score: 0.9498665;
Key: 3,3,239,28.22 | Score: 0.95682716;
Key: 11,3,393,8.49 | Score: 0.92354125;
Key: 19,3,175,15.96 | Score: 0.9205399;
Key: 3,3,36,17.69 | Score: 0.9562858;
Key: 4,3,443,2.13 | Score: 0.95299625;
0,0.904426,0.9588401,4,3,44,26.1
Key: 4,3,44,26.1 | Score: 0.9588401;
