2018.02.14.07.46.30
generation,average_fitness,best_fitness,best_w,best_w_n,best_s_r,best_lambda
Key: 1,3,417,22.85 | Score: 0.94961387;
Key: 16,3,150,8.69 | Score: 0.9204729;
Key: 15,3,122,10.87 | Score: 0.9211905;
Key: 3,3,486,22.23 | Score: 0.9564457;
Key: 2,3,114,4.09 | Score: 0.94879013;
Key: 6,3,449,11.3 | Score: 0.95360255;
Key: 20,3,296,19.95 | Score: 0.7937271;
Key: 4,3,338,3.1 | Score: 0.95373744;
Key: 11,3,235,5.77 | Score: 0.93247384;
Key: 18,3,403,15.02 | Score: 0.8177724;
Key: 20,3,103,9.57 | Score: 0.91688156;
Key: 3,3,155,10.58 | Score: 0.95410484;
Key: 6,3,255,21.09 | Score: 0.9557032;
Key: 4,3,440,16.87 | Score: 0.9561905;
Key: 11,3,49,25.25 | Score: 0.93917435;
Key: 5,3,372,20.55 | Score: 0.95588535;
Key: 11,3,367,18.59 | Score: 0.93213624;
Key: 11,3,68,9.26 | Score: 0.9274594;
Key: 9,3,346,7.84 | Score: 0.94234014;
Key: 19,3,265,28.78 | Score: 0.83765775;
Key: 12,3,358,2.66 | Score: 0.91852134;
Key: 17,3,408,8.18 | Score: 0.85827297;
Key: 7,3,351,23.81 | Score: 0.9524968;
Key: 11,3,184,2.04 | Score: 0.93328875;
Key: 13,3,476,27.2 | Score: 0.9100967;
0,0.9215216,0.9564457,3,3,486,22.23
Key: 3,3,486,22.23 | Score: 0.9564457;
Key: 4,3,440,16.87 | Score: 0.9561905;
Key: 5,3,372,20.55 | Score: 0.95588535;
Key: 6,3,255,21.09 | Score: 0.9557032;
Key: 3,3,155,10.58 | Score: 0.95410484;
Key: 4,3,338,3.1 | Score: 0.95373744;
Key: 6,3,449,11.3 | Score: 0.95360255;
Key: 7,3,349,23.81 | Score: 0.95252895;
Key: 1,3,417,22.85 | Score: 0.94961387;
Key: 2,3,114,4.09 | Score: 0.94879013;
Key: 9,3,346,7.84 | Score: 0.94234014;
Key: 11,3,49,25.25 | Score: 0.93917435;
Key: 11,3,184,2.04 | Score: 0.93328875;
Key: 5,3,376,14.59 | Score: 0.95503277;
Key: 3,3,325,15.65 | Score: 0.9560199;
Key: 4,3,322,16.0 | Score: 0.9562547;
Key: 3,3,425,21.87 | Score: 0.9564245;
Key: 4,3,309,10.19 | Score: 0.9544669;
Key: 4,3,380,22.4 | Score: 0.95642394;
Key: 5,3,318,15.23 | Score: 0.95534116;
Key: 4,3,418,22.96 | Score: 0.9563131;
Key: 6,3,379,12.73 | Score: 0.9539437;
Key: 4,3,413,18.23 | Score: 0.95635396;
Key: 6,3,352,18.73 | Score: 0.95423335;
Key: 2,3,339,16.41 | Score: 0.9552076;
1,0.9526967,0.9564457,3,3,486,22.23
Key: 3,3,486,22.23 | Score: 0.9564457;
