2018.02.12.18.21.25
generation,average_fitness,best_fitness,best_w,best_w_n,best_s_r,best_lambda
Key: 18,3,432,18.63 | Score: 0.84031916;
Key: 17,3,474,13.4 | Score: 0.84940743;
Key: 6,3,105,15.36 | Score: 0.94937754;
Key: 17,3,408,11.57 | Score: 0.85943824;
Key: 10,3,385,1.88 | Score: 0.9276771;
Key: 5,3,67,17.32 | Score: 0.9527168;
Key: 5,3,11,20.53 | Score: 0.96070963;
Key: 17,3,261,5.56 | Score: 0.8644425;
Key: 9,3,268,4.36 | Score: 0.9400826;
Key: 9,3,41,14.26 | Score: 0.93820506;
Key: 10,3,3,17.64 | Score: 0.8703449;
Key: 5,3,23,8.59 | Score: 0.944396;
Key: 1,3,115,25.58 | Score: 0.94803184;
Key: 10,3,161,11.36 | Score: 0.93727404;
Key: 21,3,73,5.56 | Score: 0.91814375;
Key: 15,3,89,10.19 | Score: 0.92222136;
Key: 6,3,337,17.02 | Score: 0.9544733;
Key: 10,3,4,23.2 | Score: 0.84599656;
Key: 20,3,410,8.13 | Score: 0.80895346;
Key: 8,3,450,18.55 | Score: 0.9477789;
Key: 2,3,227,17.79 | Score: 0.95557207;
Key: 13,3,173,9.79 | Score: 0.93194467;
Key: 7,3,207,13.81 | Score: 0.95240873;
Key: 11,3,44,8.03 | Score: 0.9308607;
Key: 17,3,46,26.69 | Score: 0.9348685;
Key: 12,3,150,9.65 | Score: 0.931186;
Key: 19,3,202,11.13 | Score: 0.9210895;
Key: 6,3,74,8.76 | Score: 0.9390413;
Key: 9,3,11,12.33 | Score: 0.95326;
Key: 18,3,293,15.76 | Score: 0.83851737;
Key: 9,3,488,3.12 | Score: 0.93781084;
Key: 8,3,354,5.77 | Score: 0.94707894;
Key: 8,3,8,6.07 | Score: 0.9475948;
Key: 7,3,290,19.63 | Score: 0.95322996;
Key: 11,3,177,7.3 | Score: 0.9388117;
Key: 8,3,10,18.52 | Score: 0.95992637;
Key: 10,3,253,26.89 | Score: 0.94484264;
Key: 20,3,251,17.73 | Score: 0.81486845;
Key: 9,3,468,25.76 | Score: 0.9422421;
Key: 17,3,405,13.71 | Score: 0.8535876;
Key: 15,3,3,29.47 | Score: 0.83496314;
Key: 9,3,50,14.1 | Score: 0.93592507;
Key: 20,3,489,6.42 | Score: 0.8063639;
Key: 12,3,486,7.84 | Score: 0.913471;
Key: 12,3,321,16.16 | Score: 0.92428106;
Key: 17,3,146,1.87 | Score: 0.9099798;
Key: 1,3,49,26.61 | Score: 0.9466029;
Key: 9,3,194,26.83 | Score: 0.9493334;
Key: 13,3,362,25.59 | Score: 0.91779476;
Key: 16,3,10,29.97 | Score: 0.96283144;
Key: 12,3,495,9.53 | Score: 0.9155678;
Key: 19,3,322,3.58 | Score: 0.82894325;
Key: 6,3,168,8.05 | Score: 0.9520693;
Key: 8,3,15,4.34 | Score: 0.94232315;
Key: 17,3,457,2.08 | Score: 0.82297915;
Key: 6,3,42,20.52 | Score: 0.9505637;
Key: 7,3,114,10.89 | Score: 0.9427158;
Key: 17,3,248,11.32 | Score: 0.86850315;
Key: 4,3,134,20.28 | Score: 0.9573655;
Key: 20,3,182,6.35 | Score: 0.9092981;
Key: 3,3,210,2.67 | Score: 0.95140934;
Key: 12,3,448,15.12 | Score: 0.91812557;
Key: 20,3,312,12.32 | Score: 0.7835655;
Key: 7,3,32,4.44 | Score: 0.9351341;
Key: 12,3,83,5.73 | Score: 0.92341167;
Key: 1,3,41,21.46 | Score: 0.949595;
Key: 7,3,399,3.72 | Score: 0.9503135;
Key: 17,3,462,20.88 | Score: 0.84089184;
Key: 2,3,371,25.39 | Score: 0.9546485;
Key: 18,3,91,8.85 | Score: 0.9187215;
Key: 3,3,488,3.35 | Score: 0.95264244;
Key: 21,3,72,3.91 | Score: 0.9171714;
Key: 3,3,360,25.02 | Score: 0.95665187;
Key: 11,3,422,9.12 | Score: 0.9269447;
Key: 19,3,254,10.21 | Score: 0.806674;
Key: 4,3,119,21.21 | Score: 0.9575775;
Key: 9,3,262,29.64 | Score: 0.9480994;
Key: 7,3,282,1.06 | Score: 0.9463374;
Key: 12,3,179,4.3 | Score: 0.93171865;
Key: 10,3,122,12.51 | Score: 0.9334547;
Key: 12,3,178,12.81 | Score: 0.935108;
Key: 4,3,166,13.43 | Score: 0.9552684;
Key: 17,3,250,14.81 | Score: 0.8698501;
Key: 9,3,372,10.21 | Score: 0.9429305;
Key: 1,3,84,11.9 | Score: 0.9497612;
Key: 11,3,247,28.52 | Score: 0.941469;
Key: 13,3,365,18.63 | Score: 0.91342694;
Key: 4,3,154,17.22 | Score: 0.9571573;
Key: 3,3,61,25.22 | Score: 0.9574148;
Key: 2,3,313,10.18 | Score: 0.9522727;
Key: 11,3,372,8.81 | Score: 0.9281826;
Key: 19,3,404,14.02 | Score: 0.81908876;
Key: 16,3,104,5.29 | Score: 0.9170394;
Key: 11,3,57,9.97 | Score: 0.9291372;
Key: 5,3,4,29.54 | Score: 0.8355059;
