2018.02.14.23.17.36
generation,average_fitness,best_fitness,best_w,best_w_n,best_s_r,best_lambda
Key: 15,3,360,8.25 | Score: 0.8802449;
Key: 13,3,34,1.97 | Score: 0.9296055;
Key: 5,3,143,21.46 | Score: 0.9576964;
Key: 13,3,472,8.82 | Score: 0.89934283;
Key: 7,3,418,10.02 | Score: 0.95190597;
Key: 10,3,478,4.8 | Score: 0.9319649;
Key: 13,3,268,17.24 | Score: 0.9224519;
Key: 8,3,336,20.07 | Score: 0.94979167;
Key: 6,3,216,21.88 | Score: 0.9562764;
Key: 7,3,428,6.91 | Score: 0.9516275;
Key: 7,3,71,17.36 | Score: 0.9432125;
Key: 18,3,67,7.36 | Score: 0.9221282;
Key: 19,3,357,5.47 | Score: 0.82135963;
Key: 5,3,486,6.4 | Score: 0.95436496;
Key: 15,3,482,29.38 | Score: 0.8831747;
Key: 19,3,92,4.36 | Score: 0.9157133;
Key: 12,3,74,10.62 | Score: 0.9263883;
Key: 20,3,192,14.89 | Score: 0.9200378;
Key: 10,3,467,13.13 | Score: 0.93585443;
Key: 19,3,333,13.16 | Score: 0.8157459;
Key: 6,3,456,9.7 | Score: 0.95339036;
Key: 5,3,410,19.71 | Score: 0.9555278;
Key: 5,3,378,14.71 | Score: 0.95502096;
Key: 20,3,24,13.63 | Score: 0.940089;
Key: 10,3,104,16.91 | Score: 0.9337497;
Key: 13,3,273,23.76 | Score: 0.9256268;
Key: 3,3,80,8.36 | Score: 0.95026493;
Key: 9,3,436,25.31 | Score: 0.9431226;
Key: 20,3,388,21.55 | Score: 0.6169972;
Key: 6,3,142,12.81 | Score: 0.9513611;
Key: 3,3,204,22.58 | Score: 0.95699286;
Key: 5,3,352,16.8 | Score: 0.95560837;
Key: 18,3,272,25.19 | Score: 0.8593562;
Key: 18,3,348,26.1 | Score: 0.83910376;
Key: 11,3,400,3.17 | Score: 0.92083186;
Key: 18,3,434,16.65 | Score: 0.84494585;
Key: 19,3,134,16.15 | Score: 0.9176449;
Key: 8,3,353,20.5 | Score: 0.94940525;
Key: 14,3,203,4.43 | Score: 0.9248428;
Key: 20,3,413,3.1 | Score: 0.82051826;
Key: 21,3,123,12.05 | Score: 0.9156701;
Key: 4,3,200,8.54 | Score: 0.95380944;
Key: 2,3,424,1.39 | Score: 0.9502824;
Key: 9,3,395,28.06 | Score: 0.9440624;
Key: 17,3,212,18.08 | Score: 0.9271106;
Key: 18,3,435,1.06 | Score: 0.8059652;
Key: 13,3,345,15.97 | Score: 0.9135482;
Key: 6,3,130,22.49 | Score: 0.9563677;
Key: 13,3,414,17.25 | Score: 0.9084551;
Key: 13,3,481,17.42 | Score: 0.90542907;
0,0.9132797,0.9576964,5,3,143,21.46
Key: 5,3,143,21.46 | Score: 0.9576964;
Key: 3,3,204,22.58 | Score: 0.95699286;
Key: 6,3,130,22.49 | Score: 0.9563677;
Key: 6,3,216,21.88 | Score: 0.9562764;
Key: 5,3,352,16.8 | Score: 0.95560837;
Key: 5,3,410,19.71 | Score: 0.9555278;
Key: 5,3,378,14.71 | Score: 0.95502096;
Key: 5,3,486,6.4 | Score: 0.95436496;
Key: 4,3,200,8.54 | Score: 0.95380944;
Key: 6,3,456,9.7 | Score: 0.95339036;
Key: 7,3,418,10.02 | Score: 0.95190597;
Key: 7,3,428,6.91 | Score: 0.9516275;
Key: 6,3,142,12.81 | Score: 0.9513611;
Key: 2,3,426,1.39 | Score: 0.9502824;
Key: 3,3,80,8.36 | Score: 0.95026493;
Key: 8,3,336,20.07 | Score: 0.94979167;
Key: 8,3,353,20.5 | Score: 0.94940525;
Key: 9,3,395,28.06 | Score: 0.9440624;
Key: 7,3,71,17.36 | Score: 0.9432125;
Key: 9,3,436,25.31 | Score: 0.9431226;
Key: 20,3,24,13.63 | Score: 0.940089;
Key: 10,3,467,13.13 | Score: 0.93585443;
Key: 10,3,104,16.91 | Score: 0.9337497;
Key: 10,3,478,4.8 | Score: 0.9319649;
Key: 13,3,34,1.97 | Score: 0.9296055;
Key: 14,3,472,20.07 | Score: 0.89108366;
Key: 7,3,368,8.36 | Score: 0.95200807;
Key: 6,3,142,12.81 | Score: 0.9513611;
Key: 13,3,459,8.54 | Score: 0.8981032;
Key: 6,3,218,21.88 | Score: 0.95623475;
Key: 7,3,204,8.54 | Score: 0.95150536;
Key: 13,3,353,16.8 | Score: 0.91134715;
Key: 7,3,510,14.71 | Score: 0.9505418;
Key: 7,3,510,21.88 | Score: 0.949985;
Key: 6,3,462,9.7 | Score: 0.9533625;
Key: 7,3,204,8.54 | Score: 0.95150536;
Key: 15,3,427,28.06 | Score: 0.8854014;
Key: 7,3,426,10.02 | Score: 0.9518538;
Key: 7,3,431,21.46 | Score: 0.9509905;
Key: 13,3,368,16.8 | Score: 0.9106305;
Key: 7,3,490,10.02 | Score: 0.95134705;
Key: 5,3,486,16.8 | Score: 0.9547479;
Key: 7,3,495,12.81 | Score: 0.95100254;
Key: 7,3,506,14.71 | Score: 0.95059186;
Key: 11,3,508,25.31 | Score: 0.92829514;
Key: 5,3,207,8.54 | Score: 0.9539799;
Key: 7,3,220,21.88 | Score: 0.9539311;
Key: 11,3,493,22.58 | Score: 0.9287891;
Key: 15,3,438,25.31 | Score: 0.8834829;
Key: 13,3,447,25.31 | Score: 0.91022426;
1,0.9418732,0.9576964,5,3,143,21.46
Key: 5,3,143,21.46 | Score: 0.9576964;
Key: 3,3,204,22.58 | Score: 0.95699286;
Key: 6,3,130,22.49 | Score: 0.9563677;
Key: 6,3,216,21.88 | Score: 0.9562764;
Key: 6,3,219,21.88 | Score: 0.95637757;
Key: 5,3,352,16.8 | Score: 0.95560837;
Key: 5,3,410,19.71 | Score: 0.9555278;
Key: 5,3,378,14.71 | Score: 0.95502096;
Key: 5,3,486,16.8 | Score: 0.9547479;
Key: 5,3,486,6.4 | Score: 0.95436496;
Key: 5,3,207,8.54 | Score: 0.9539799;
Key: 7,3,220,21.88 | Score: 0.9539311;
Key: 4,3,200,8.54 | Score: 0.95380944;
Key: 6,3,456,9.7 | Score: 0.95339036;
Key: 6,3,462,9.7 | Score: 0.9533625;
Key: 7,3,368,8.36 | Score: 0.95200807;
Key: 7,3,418,10.02 | Score: 0.95190597;
Key: 7,3,426,10.02 | Score: 0.9518538;
Key: 7,3,428,6.91 | Score: 0.9516275;
Key: 7,3,204,8.54 | Score: 0.95150536;
Key: 7,3,204,8.54 | Score: 0.95150536;
Key: 6,3,142,12.81 | Score: 0.9513611;
Key: 6,3,142,12.81 | Score: 0.9513611;
Key: 7,3,490,10.02 | Score: 0.95134705;
Key: 7,3,493,12.81 | Score: 0.95102257;
Key: 7,3,463,9.7 | Score: 0.9516735;
Key: 7,3,222,8.54 | Score: 0.95165557;
Key: 6,3,216,8.54 | Score: 0.953551;
Key: 7,3,508,21.88 | Score: 0.9500251;
