2018.02.09.20.41.50
generation,average_fitness,best_fitness,best_w,best_w_n,best_s_r,best_lambda
Key: 18,3,311,1.29 | Score: 0.8330222;
Key: 16,3,427,10.91 | Score: 0.8675792;
Key: 8,3,457,24.6 | Score: 0.9468949;
Key: 12,3,286,24.44 | Score: 0.9312956;
Key: 7,3,219,20.34 | Score: 0.95340824;
Key: 3,3,194,28.5 | Score: 0.9569967;
Key: 19,3,95,3.3 | Score: 0.91473407;
Key: 5,3,451,9.9 | Score: 0.9543001;
Key: 16,3,113,16.79 | Score: 0.9218652;
Key: 6,3,199,5.81 | Score: 0.95268816;
Key: 5,3,212,29.86 | Score: 0.95757073;
Key: 1,3,12,6.59 | Score: 0.9460831;
Key: 15,3,376,29.6 | Score: 0.8889866;
Key: 13,3,464,22.36 | Score: 0.90956306;
Key: 15,3,383,23.52 | Score: 0.88720256;
Key: 16,3,199,10.7 | Score: 0.9279475;
Key: 18,3,410,8.83 | Score: 0.8309316;
Key: 3,3,440,27.4 | Score: 0.9563802;
Key: 12,3,19,3.18 | Score: 0.93775004;
Key: 9,3,305,3.5 | Score: 0.9385504;
Key: 3,3,322,23.67 | Score: 0.956675;
Key: 17,3,442,1.42 | Score: 0.8184112;
Key: 6,3,25,27.59 | Score: 0.9592259;
Key: 14,3,231,5.04 | Score: 0.90916944;
Key: 2,3,34,28.63 | Score: 0.95358944;
Key: 8,3,452,10.83 | Score: 0.94788605;
Key: 9,3,490,5.45 | Score: 0.9378578;
Key: 11,3,333,29.26 | Score: 0.9363691;
Key: 2,3,413,1.74 | Score: 0.95018893;
Key: 5,3,36,14.56 | Score: 0.94834423;
Key: 9,3,126,18.98 | Score: 0.93951875;
Key: 20,3,124,5.9 | Score: 0.9135606;
Key: 6,3,110,28.91 | Score: 0.958373;
Key: 2,3,345,13.72 | Score: 0.95441765;
Key: 15,3,133,13.78 | Score: 0.92275095;
Key: 19,3,212,2.84 | Score: 0.8650115;
Key: 21,3,210,3.05 | Score: 0.8733422;
Key: 18,3,282,11.31 | Score: 0.8489726;
Key: 2,3,58,6.0 | Score: 0.94843143;
Key: 15,3,158,16.69 | Score: 0.9255309;
Key: 4,3,129,5.33 | Score: 0.95070267;
Key: 12,3,97,10.73 | Score: 0.9252768;
Key: 3,3,337,22.06 | Score: 0.9566345;
Key: 18,3,138,27.79 | Score: 0.92193574;
Key: 3,3,216,7.82 | Score: 0.9526983;
Key: 14,3,376,27.59 | Score: 0.90501046;
Key: 20,3,155,8.62 | Score: 0.9128292;
Key: 6,3,421,7.92 | Score: 0.953674;
