2018.02.11.19.53.05
generation,average_fitness,best_fitness,best_w,best_w_n,best_s_r,best_lambda
Key: 21,3,362,26.7 | Score: 0.61530787;
Key: 9,3,345,6.57 | Score: 0.94185394;
Key: 5,3,146,15.37 | Score: 0.9553235;
Key: 20,3,228,14.64 | Score: 0.82735205;
Key: 1,3,421,9.41 | Score: 0.94918483;
Key: 12,3,86,26.63 | Score: 0.9327565;
Key: 19,3,402,22.23 | Score: 0.6342715;
Key: 5,3,314,26.66 | Score: 0.9563076;
Key: 5,3,485,14.2 | Score: 0.9543963;
Key: 16,3,286,6.97 | Score: 0.88805574;
Key: 10,3,127,13.34 | Score: 0.9341851;
Key: 8,3,488,7.02 | Score: 0.946377;
Key: 8,3,49,19.65 | Score: 0.9429583;
Key: 20,3,181,23.66 | Score: 0.9209818;
Key: 11,3,74,12.18 | Score: 0.92837644;
Key: 17,3,314,8.56 | Score: 0.84456474;
Key: 14,3,36,29.08 | Score: 0.942297;
Key: 3,3,395,1.64 | Score: 0.9521608;
Key: 2,3,147,22.34 | Score: 0.9555912;
Key: 15,3,90,29.53 | Score: 0.9281265;
Key: 10,3,435,16.83 | Score: 0.9372452;
Key: 11,3,91,30.0 | Score: 0.93634623;
Key: 11,3,76,9.94 | Score: 0.9271864;
Key: 8,3,391,7.7 | Score: 0.9474228;
Key: 11,3,225,8.11 | Score: 0.9343912;
Key: 3,3,183,28.01 | Score: 0.9570853;
Key: 7,3,35,12.86 | Score: 0.94230914;
Key: 7,3,335,22.24 | Score: 0.95276123;
Key: 6,3,229,19.93 | Score: 0.95579034;
Key: 12,3,108,13.54 | Score: 0.9275715;
Key: 14,3,131,21.0 | Score: 0.92658496;
Key: 5,3,36,15.35 | Score: 0.94915944;
Key: 15,3,325,3.68 | Score: 0.89374584;
Key: 3,3,291,28.68 | Score: 0.9567173;
Key: 17,3,498,3.61 | Score: 0.87166214;
Key: 15,3,462,6.48 | Score: 0.8763819;
Key: 5,3,399,24.1 | Score: 0.9558539;
Key: 19,3,485,2.88 | Score: 0.81190544;
Key: 5,3,60,3.19 | Score: 0.93665856;
Key: 13,3,261,9.65 | Score: 0.9174482;
Key: 21,3,267,17.82 | Score: 0.7454557;
Key: 12,3,480,14.78 | Score: 0.9168393;
Key: 3,3,397,19.74 | Score: 0.9565921;
Key: 6,3,310,3.06 | Score: 0.95228744;
Key: 21,3,322,18.75 | Score: 0.75886124;
Key: 3,3,300,29.59 | Score: 0.9566267;
Key: 16,3,378,25.19 | Score: 0.8758211;
Key: 3,3,55,17.14 | Score: 0.95625687;
Key: 3,3,380,4.9 | Score: 0.9526289;
Key: 7,3,51,22.78 | Score: 0.9479399;
Key: 3,3,376,20.34 | Score: 0.9566248;
Key: 10,3,93,8.64 | Score: 0.92886144;
Key: 1,3,442,7.51 | Score: 0.9484779;
Key: 18,3,315,16.23 | Score: 0.8319836;
Key: 16,3,410,24.67 | Score: 0.8700984;
Key: 3,3,304,7.54 | Score: 0.952523;
Key: 1,3,472,28.49 | Score: 0.9459338;
Key: 15,3,422,24.33 | Score: 0.8830727;
Key: 14,3,255,12.76 | Score: 0.90540147;
Key: 20,3,46,15.67 | Score: 0.9295915;
Key: 14,3,135,15.62 | Score: 0.92473316;
Key: 11,3,92,1.57 | Score: 0.9228409;
Key: 4,3,312,21.38 | Score: 0.95655626;
Key: 21,3,218,13.5 | Score: 0.8248821;
Key: 3,3,274,6.94 | Score: 0.952496;
Key: 4,3,471,6.56 | Score: 0.9542062;
Key: 3,3,113,20.21 | Score: 0.9572549;
Key: 10,3,398,3.46 | Score: 0.93140364;
Key: 18,3,232,12.29 | Score: 0.8776524;
Key: 8,3,53,21.63 | Score: 0.94387466;
Key: 17,3,128,16.91 | Score: 0.9203186;
Key: 7,3,8,25.64 | Score: 0.9615949;
Key: 6,3,87,19.07 | Score: 0.95129174;
Key: 3,3,337,5.38 | Score: 0.95230335;
Key: 13,3,99,4.14 | Score: 0.92046785;
Key: 21,3,455,1.88 | Score: 0.80998904;
Key: 5,3,30,23.41 | Score: 0.95779467;
Key: 9,3,57,8.88 | Score: 0.9312834;
Key: 15,3,201,1.39 | Score: 0.9061878;
Key: 18,3,274,25.49 | Score: 0.8583288;
Key: 13,3,355,24.59 | Score: 0.9155002;
Key: 20,3,304,19.3 | Score: 0.7902873;
Key: 2,3,224,17.02 | Score: 0.95539266;
Key: 19,3,122,10.16 | Score: 0.9163399;
Key: 2,3,120,14.25 | Score: 0.95449585;
Key: 5,3,416,14.24 | Score: 0.95468116;
Key: 18,3,267,23.81 | Score: 0.84858316;
Key: 8,3,320,25.79 | Score: 0.94998986;
Key: 10,3,313,28.7 | Score: 0.9423459;
Key: 20,3,484,21.13 | Score: 0.6125906;
Key: 2,3,181,19.8 | Score: 0.95582587;
Key: 21,3,332,17.3 | Score: 0.75353503;
Key: 1,3,23,20.55 | Score: 0.9487992;
Key: 16,3,419,12.24 | Score: 0.86386937;
Key: 4,3,200,21.37 | Score: 0.95730716;
Key: 20,3,2,16.64 | Score: 0.87517256;
Key: 10,3,70,9.28 | Score: 0.9286799;
Key: 18,3,222,24.32 | Score: 0.91470593;
Key: 5,3,202,16.73 | Score: 0.9563096;
Key: 13,3,348,22.58 | Score: 0.91424346;
0,0.90960646,0.9615949,7,3,8,25.64
Key: 7,3,8,25.64 | Score: 0.9615949;
Key: 5,3,30,23.41 | Score: 0.95779467;
Key: 4,3,200,21.37 | Score: 0.95730716;
Key: 3,3,113,20.21 | Score: 0.9572549;
Key: 3,3,183,28.01 | Score: 0.9570853;
Key: 3,3,291,28.68 | Score: 0.9567173;
Key: 3,3,300,29.59 | Score: 0.9566267;
