2018.02.09.10.35.30
generation,average_fitness,best_fitness,best_w,best_w_n,best_s_r,best_lambda
Key: 13,3,305,4.97 | Score: 0.9124594;
Key: 4,3,52,27.55 | Score: 0.9589899;
Key: 20,3,142,16.18 | Score: 0.916461;
Key: 15,3,54,25.97 | Score: 0.9336953;
Key: 15,3,341,8.84 | Score: 0.8796416;
Key: 16,3,39,2.62 | Score: 0.92633814;
Key: 2,3,375,10.29 | Score: 0.95238715;
Key: 11,3,51,24.36 | Score: 0.9381531;
Key: 18,3,15,5.45 | Score: 0.9411071;
Key: 16,3,309,2.84 | Score: 0.8602254;
Key: 3,3,483,5.33 | Score: 0.95216846;
Key: 16,3,430,19.71 | Score: 0.8642311;
Key: 14,3,430,11.59 | Score: 0.88878506;
Key: 8,3,318,25.77 | Score: 0.95003635;
Key: 6,3,70,11.28 | Score: 0.9410525;
Key: 20,3,468,28.14 | Score: 0.6223454;
Key: 16,3,197,26.2 | Score: 0.92964673;
Key: 10,3,137,12.55 | Score: 0.93501043;
Key: 4,3,9,17.1 | Score: 0.95868057;
Key: 11,3,141,12.19 | Score: 0.9332116;
Key: 11,3,5,2.15 | Score: 0.9465105;
Key: 9,3,106,29.08 | Score: 0.9439971;
Key: 17,3,440,4.54 | Score: 0.87334794;
Key: 17,3,346,13.42 | Score: 0.84130615;
Key: 8,3,183,5.33 | Score: 0.94760084;
Key: 1,3,358,11.55 | Score: 0.94976693;
Key: 13,3,124,1.59 | Score: 0.9216353;
Key: 21,3,291,21.44 | Score: 0.7749761;
Key: 12,3,19,21.2 | Score: 0.9527704;
Key: 6,3,431,16.8 | Score: 0.95321774;
Key: 9,3,261,16.37 | Score: 0.9473067;
Key: 6,3,442,1.7 | Score: 0.9520177;
Key: 8,3,156,6.94 | Score: 0.94540805;
Key: 9,3,402,11.81 | Score: 0.9434046;
Key: 2,3,40,18.21 | Score: 0.9554061;
Key: 8,3,105,18.91 | Score: 0.9420602;
Key: 4,3,482,11.74 | Score: 0.9545603;
Key: 21,3,380,12.41 | Score: 0.805589;
Key: 19,3,133,24.08 | Score: 0.91974145;
Key: 15,3,183,22.78 | Score: 0.9306722;
Key: 18,3,450,20.97 | Score: 0.83363104;
Key: 13,3,281,25.93 | Score: 0.9254673;
Key: 6,3,129,7.73 | Score: 0.94800097;
Key: 18,3,86,1.46 | Score: 0.9147238;
Key: 5,3,199,28.16 | Score: 0.95759624;
Key: 1,3,81,13.52 | Score: 0.9499238;
Key: 18,3,371,23.1 | Score: 0.8394105;
Key: 19,3,209,26.0 | Score: 0.92437583;
Key: 20,3,175,5.15 | Score: 0.9091335;
Key: 14,3,186,8.11 | Score: 0.9306343;
0,0.91457635,0.9589899,4,3,52,27.55
Key: 4,3,52,27.55 | Score: 0.9589899;
Key: 4,3,9,17.1 | Score: 0.95868057;
Key: 5,3,199,28.16 | Score: 0.95759624;
Key: 2,3,40,18.21 | Score: 0.9554061;
Key: 4,3,482,11.74 | Score: 0.9545603;
Key: 6,3,431,16.8 | Score: 0.95321774;
Key: 12,3,19,21.2 | Score: 0.9527704;
Key: 2,3,375,10.29 | Score: 0.95238715;
Key: 3,3,483,5.33 | Score: 0.95216846;
Key: 6,3,442,1.7 | Score: 0.9520177;
Key: 8,3,318,25.77 | Score: 0.95003635;
Key: 1,3,81,13.52 | Score: 0.9499238;
Key: 1,3,358,11.55 | Score: 0.94976693;
Key: 6,3,129,7.73 | Score: 0.94800097;
Key: 8,3,183,5.33 | Score: 0.94760084;
Key: 9,3,261,16.37 | Score: 0.9473067;
Key: 11,3,5,2.15 | Score: 0.9465105;
Key: 8,3,156,6.94 | Score: 0.94540805;
Key: 9,3,106,29.08 | Score: 0.9439971;
Key: 9,3,402,11.81 | Score: 0.9434046;
Key: 8,3,105,18.91 | Score: 0.9420602;
Key: 18,3,15,5.45 | Score: 0.9411071;
Key: 6,3,70,11.28 | Score: 0.9410525;
Key: 11,3,51,24.36 | Score: 0.9381531;
Key: 10,3,137,12.55 | Score: 0.93501043;
Key: 6,3,252,13.78 | Score: 0.9541758;
Key: 5,3,163,10.85 | Score: 0.9536087;
Key: 5,3,276,12.76 | Score: 0.9551526;
Key: 7,3,272,14.18 | Score: 0.9528714;
Key: 4,3,152,11.42 | Score: 0.95423937;
Key: 5,3,310,13.91 | Score: 0.95529205;
Key: 4,3,295,13.84 | Score: 0.955496;
Key: 6,3,178,5.68 | Score: 0.95185107;
Key: 6,3,125,21.64 | Score: 0.9557686;
Key: 6,3,197,15.64 | Score: 0.95437217;
Key: 6,3,164,9.98 | Score: 0.95223385;
Key: 4,3,285,14.47 | Score: 0.95590067;
Key: 5,3,283,6.26 | Score: 0.9541292;
Key: 5,3,313,10.76 | Score: 0.9547244;
Key: 7,3,158,16.06 | Score: 0.9509344;
Key: 7,3,184,14.89 | Score: 0.9517737;
Key: 7,3,232,11.65 | Score: 0.9523907;
Key: 5,3,279,17.8 | Score: 0.9561858;
Key: 8,3,181,8.42 | Score: 0.9481005;
Key: 4,3,180,18.87 | Score: 0.95740634;
Key: 6,3,376,12.87 | Score: 0.95395166;
Key: 4,3,219,17.31 | Score: 0.95704454;
Key: 7,3,213,16.38 | Score: 0.95271116;
Key: 5,3,237,16.48 | Score: 0.95606995;
Key: 9,3,255,10.42 | Score: 0.945705;
1,0.95118445,0.9589899,4,3,52,27.55
Key: 4,3,52,27.55 | Score: 0.9589899;
Key: 4,3,9,17.1 | Score: 0.95868057;
Key: 5,3,199,28.16 | Score: 0.95759624;
Key: 4,3,180,18.87 | Score: 0.95740634;
Key: 4,3,219,17.31 | Score: 0.95704454;
Key: 5,3,279,17.8 | Score: 0.9561858;
Key: 5,3,237,16.48 | Score: 0.95606995;
Key: 4,3,287,14.47 | Score: 0.9558949;
Key: 6,3,125,21.64 | Score: 0.9557686;
Key: 4,3,295,13.84 | Score: 0.955496;
Key: 2,3,40,18.21 | Score: 0.9554061;
Key: 5,3,310,13.91 | Score: 0.95529205;
Key: 5,3,276,12.76 | Score: 0.9551526;
Key: 5,3,313,10.76 | Score: 0.9547244;
Key: 4,3,482,11.74 | Score: 0.9545603;
Key: 6,3,196,15.64 | Score: 0.95441777;
Key: 4,3,152,11.42 | Score: 0.95423937;
Key: 6,3,252,13.78 | Score: 0.9541758;
Key: 5,3,281,6.26 | Score: 0.9541331;
Key: 6,3,376,12.87 | Score: 0.95395166;
Key: 5,3,163,10.85 | Score: 0.9536087;
Key: 6,3,431,16.8 | Score: 0.95321774;
Key: 7,3,272,14.18 | Score: 0.9528714;
Key: 12,3,17,21.2 | Score: 0.9546798;
Key: 7,3,213,16.38 | Score: 0.95271116;
Key: 5,3,214,17.05 | Score: 0.9562094;
Key: 5,3,251,17.57 | Score: 0.95642155;
Key: 4,3,196,18.5 | Score: 0.9572177;
Key: 5,3,310,14.74 | Score: 0.95548064;
Key: 4,3,187,16.45 | Score: 0.9567022;
Key: 4,3,188,16.85 | Score: 0.95702314;
Key: 5,3,238,16.26 | Score: 0.9561328;
Key: 5,3,240,17.09 | Score: 0.95630956;
Key: 4,3,240,14.99 | Score: 0.9561886;
Key: 5,3,202,17.81 | Score: 0.95662975;
Key: 4,3,175,15.24 | Score: 0.95621186;
Key: 4,3,232,13.06 | Score: 0.95542794;
Key: 5,3,211,18.66 | Score: 0.95671815;
Key: 5,3,241,17.8 | Score: 0.9563921;
Key: 5,3,240,16.05 | Score: 0.9559502;
Key: 4,3,134,17.15 | Score: 0.9569142;
Key: 4,3,205,15.42 | Score: 0.9563637;
Key: 5,3,212,18.2 | Score: 0.9566121;
Key: 5,3,239,17.08 | Score: 0.9562958;
Key: 4,3,203,20.75 | Score: 0.9571924;
Key: 4,3,190,17.51 | Score: 0.957136;
Key: 5,3,290,16.5 | Score: 0.9558951;
Key: 4,3,209,13.91 | Score: 0.95582676;
Key: 4,3,204,16.37 | Score: 0.9567897;
Key: 5,3,296,12.98 | Score: 0.95492077;
2,0.9558248,0.9589899,4,3,52,27.55
Key: 4,3,52,27.55 | Score: 0.9589899;
Key: 4,3,9,17.1 | Score: 0.95868057;
Key: 5,3,199,28.16 | Score: 0.95759624;
Key: 4,3,180,18.87 | Score: 0.95740634;
Key: 4,3,196,18.5 | Score: 0.9572177;
Key: 4,3,203,20.75 | Score: 0.9571924;
Key: 4,3,190,17.51 | Score: 0.957136;
Key: 4,3,219,17.31 | Score: 0.95704454;
Key: 4,3,188,16.85 | Score: 0.95702314;
Key: 4,3,134,17.15 | Score: 0.9569142;
Key: 4,3,204,16.37 | Score: 0.9567897;
Key: 5,3,211,18.66 | Score: 0.95671815;
Key: 4,3,187,16.45 | Score: 0.9567022;
Key: 5,3,202,17.81 | Score: 0.95662975;
Key: 5,3,212,18.2 | Score: 0.9566121;
Key: 5,3,251,17.57 | Score: 0.95642155;
Key: 5,3,241,17.8 | Score: 0.9563921;
Key: 4,3,205,15.42 | Score: 0.9563637;
Key: 5,3,240,17.09 | Score: 0.95630956;
Key: 5,3,239,17.08 | Score: 0.9562958;
Key: 4,3,175,15.24 | Score: 0.95621186;
Key: 5,3,214,17.05 | Score: 0.9562094;
Key: 4,3,240,14.99 | Score: 0.9561886;
Key: 5,3,279,17.8 | Score: 0.9561858;
Key: 5,3,238,16.26 | Score: 0.9561328;
Key: 4,3,200,16.94 | Score: 0.9568481;
Key: 4,3,166,21.25 | Score: 0.957457;
Key: 4,3,190,19.88 | Score: 0.9570815;
Key: 4,3,161,19.54 | Score: 0.9571671;
Key: 4,3,168,17.45 | Score: 0.9571671;
Key: 4,3,202,21.52 | Score: 0.95727795;
Key: 5,3,227,17.31 | Score: 0.9563764;
Key: 5,3,221,17.83 | Score: 0.95654535;
Key: 4,3,200,16.94 | Score: 0.9568481;
Key: 4,3,198,17.99 | Score: 0.9572293;
Key: 5,3,215,20.48 | Score: 0.95721316;
Key: 4,3,219,17.24 | Score: 0.95709896;
Key: 5,3,220,17.48 | Score: 0.9565689;
Key: 4,3,225,18.12 | Score: 0.9572294;
Key: 4,3,201,17.59 | Score: 0.9571574;
Key: 4,3,162,17.59 | Score: 0.9572935;
Key: 4,3,151,17.2 | Score: 0.95716125;
Key: 4,3,215,18.4 | Score: 0.957313;
Key: 4,3,177,22.18 | Score: 0.9575406;
Key: 4,3,198,17.26 | Score: 0.9570815;
Key: 4,3,222,17.13 | Score: 0.9569842;
Key: 4,3,197,18.3 | Score: 0.9573967;
Key: 4,3,202,16.99 | Score: 0.95688313;
Key: 4,3,180,17.31 | Score: 0.95719045;
Key: 4,3,158,19.93 | Score: 0.95732075;
3,0.95697576,0.9589899,4,3,52,27.55
Key: 4,3,52,27.55 | Score: 0.9589899;
Key: 4,3,9,17.1 | Score: 0.95868057;
Key: 5,3,199,28.16 | Score: 0.95759624;
Key: 4,3,177,22.18 | Score: 0.9575406;
Key: 4,3,166,21.25 | Score: 0.957457;
Key: 4,3,180,18.87 | Score: 0.95740634;
Key: 4,3,197,18.3 | Score: 0.9573967;
Key: 4,3,158,19.93 | Score: 0.95732075;
Key: 4,3,215,18.4 | Score: 0.957313;
Key: 4,3,162,17.59 | Score: 0.9572935;
Key: 4,3,202,21.52 | Score: 0.95727795;
Key: 4,3,225,18.12 | Score: 0.9572294;
Key: 4,3,198,17.99 | Score: 0.9572293;
Key: 4,3,196,18.5 | Score: 0.9572177;
Key: 5,3,215,20.48 | Score: 0.95721316;
Key: 4,3,203,20.75 | Score: 0.9571924;
Key: 4,3,180,17.31 | Score: 0.95719045;
Key: 4,3,161,19.54 | Score: 0.9571671;
Key: 4,3,168,17.45 | Score: 0.9571671;
Key: 4,3,151,17.2 | Score: 0.95716125;
Key: 4,3,201,17.59 | Score: 0.9571574;
Key: 4,3,190,17.51 | Score: 0.957136;
Key: 4,3,219,17.24 | Score: 0.95709896;
Key: 4,3,190,19.88 | Score: 0.9570815;
Key: 4,3,198,17.26 | Score: 0.9570815;
Key: 4,3,175,20.37 | Score: 0.9571865;
Key: 4,3,146,21.22 | Score: 0.9575679;
Key: 4,3,184,20.78 | Score: 0.95719045;
Key: 4,3,148,21.37 | Score: 0.95749193;
Key: 4,3,187,20.85 | Score: 0.9571652;
Key: 4,3,174,18.21 | Score: 0.95742387;
Key: 4,3,151,18.78 | Score: 0.95753866;
Key: 4,3,152,21.61 | Score: 0.95759124;
Key: 4,3,140,18.38 | Score: 0.95742196;
Key: 4,3,138,18.12 | Score: 0.9574433;
Key: 4,3,191,19.43 | Score: 0.9571554;
Key: 4,3,184,18.67 | Score: 0.9573285;
Key: 4,3,145,21.19 | Score: 0.9575639;
Key: 4,3,160,21.36 | Score: 0.95742005;
Key: 4,3,180,19.75 | Score: 0.95710677;
Key: 4,3,126,19.2 | Score: 0.95733446;
Key: 4,3,136,18.47 | Score: 0.95741606;
Key: 4,3,176,22.78 | Score: 0.9576729;
Key: 5,3,195,21.15 | Score: 0.9575412;
Key: 4,3,169,23.84 | Score: 0.95799;
Key: 4,3,204,21.72 | Score: 0.9573733;
Key: 4,3,203,18.91 | Score: 0.9572857;
Key: 4,3,176,19.29 | Score: 0.9572391;
Key: 4,3,158,20.9 | Score: 0.9573714;
Key: 4,3,141,17.99 | Score: 0.95740825;
4,0.95739657,0.9589899,4,3,52,27.55
Key: 4,3,52,27.55 | Score: 0.9589899;
Key: 4,3,11,17.1 | Score: 0.9585425;
Key: 4,3,169,23.84 | Score: 0.95799;
Key: 4,3,176,22.78 | Score: 0.9576729;
Key: 5,3,199,28.16 | Score: 0.95759624;
Key: 4,3,152,21.61 | Score: 0.95759124;
Key: 4,3,146,21.22 | Score: 0.9575679;
Key: 4,3,145,21.19 | Score: 0.9575639;
Key: 5,3,195,21.15 | Score: 0.9575412;
Key: 4,3,177,22.18 | Score: 0.9575406;
Key: 4,3,151,18.78 | Score: 0.95753866;
Key: 4,3,148,21.37 | Score: 0.95749193;
Key: 4,3,166,21.25 | Score: 0.957457;
Key: 4,3,138,18.12 | Score: 0.9574433;
Key: 4,3,174,18.21 | Score: 0.95742387;
Key: 4,3,140,18.38 | Score: 0.95742196;
Key: 4,3,162,21.36 | Score: 0.95741224;
Key: 4,3,136,18.47 | Score: 0.95741606;
Key: 4,3,141,17.99 | Score: 0.95740825;
Key: 4,3,180,18.87 | Score: 0.95740634;
Key: 4,3,197,18.3 | Score: 0.9573967;
Key: 4,3,204,21.72 | Score: 0.9573733;
Key: 4,3,158,20.9 | Score: 0.9573714;
Key: 4,3,126,19.2 | Score: 0.95733446;
Key: 4,3,184,18.67 | Score: 0.9573285;
Key: 4,3,154,20.49 | Score: 0.95732665;
Key: 4,3,160,19.9 | Score: 0.9573032;
Key: 4,3,112,18.64 | Score: 0.95740825;
Key: 4,3,88,20.45 | Score: 0.957346;
Key: 4,3,165,22.42 | Score: 0.95771956;
Key: 4,3,90,21.91 | Score: 0.9577274;
Key: 4,3,159,19.77 | Score: 0.95723516;
Key: 4,3,158,20.01 | Score: 0.9572255;
Key: 4,3,169,20.89 | Score: 0.95730907;
Key: 4,3,166,20.07 | Score: 0.95724297;
Key: 4,3,176,24.04 | Score: 0.95797056;
Key: 4,3,109,18.64 | Score: 0.957418;
Key: 4,3,162,20.1 | Score: 0.95723516;
Key: 4,3,165,21.0 | Score: 0.9573169;
Key: 4,3,138,22.61 | Score: 0.95782465;
Key: 4,3,158,19.06 | Score: 0.9573636;
Key: 4,3,149,20.41 | Score: 0.95734215;
Key: 4,3,132,23.04 | Score: 0.9580036;
Key: 4,3,126,20.29 | Score: 0.9573869;
Key: 4,3,146,19.83 | Score: 0.9573188;
Key: 4,3,172,19.85 | Score: 0.9572177;
Key: 4,3,146,20.58 | Score: 0.95743555;
Key: 5,3,177,22.55 | Score: 0.9578614;
Key: 4,3,109,19.41 | Score: 0.9574239;
Key: 4,3,148,18.46 | Score: 0.9574044;
5,0.9575238,0.9589899,4,3,52,27.55
Key: 4,3,52,27.55 | Score: 0.9589899;
Key: 4,3,11,17.1 | Score: 0.9585425;
Key: 4,3,132,23.04 | Score: 0.9580036;
Key: 4,3,169,23.84 | Score: 0.95799;
Key: 4,3,176,24.04 | Score: 0.95797056;
Key: 5,3,177,22.55 | Score: 0.9578614;
Key: 4,3,138,22.61 | Score: 0.95782465;
Key: 4,3,90,21.91 | Score: 0.9577274;
Key: 4,3,165,22.42 | Score: 0.95771956;
Key: 4,3,176,22.78 | Score: 0.9576729;
Key: 5,3,199,28.16 | Score: 0.95759624;
Key: 4,3,152,21.61 | Score: 0.95759124;
Key: 4,3,146,21.22 | Score: 0.9575679;
Key: 4,3,145,21.19 | Score: 0.9575639;
Key: 5,3,195,21.15 | Score: 0.9575412;
Key: 4,3,177,22.18 | Score: 0.9575406;
Key: 4,3,151,18.78 | Score: 0.95753866;
Key: 4,3,148,21.37 | Score: 0.95749193;
Key: 4,3,164,21.25 | Score: 0.9574725;
Key: 4,3,138,18.12 | Score: 0.9574433;
Key: 4,3,146,20.58 | Score: 0.95743555;
Key: 4,3,109,19.41 | Score: 0.9574239;
Key: 4,3,174,18.21 | Score: 0.95742387;
Key: 4,3,140,18.38 | Score: 0.95742196;
Key: 4,3,109,18.64 | Score: 0.957418;
Key: 4,3,131,24.11 | Score: 0.95820206;
Key: 4,3,170,24.02 | Score: 0.9580114;
Key: 4,3,156,22.0 | Score: 0.9575892;
Key: 4,3,129,24.95 | Score: 0.958416;
Key: 4,3,158,21.27 | Score: 0.95749;
Key: 4,3,138,22.65 | Score: 0.9578343;
Key: 4,3,143,22.06 | Score: 0.9577138;
Key: 4,3,126,19.83 | Score: 0.95725465;
Key: 4,3,142,23.94 | Score: 0.9582117;
Key: 4,3,149,23.01 | Score: 0.957881;
Key: 4,3,176,22.4 | Score: 0.95766705;
Key: 4,3,145,22.44 | Score: 0.9578422;
Key: 4,3,131,23.13 | Score: 0.95796853;
Key: 4,3,158,21.03 | Score: 0.95737916;
Key: 4,3,167,22.2 | Score: 0.9576009;
Key: 4,3,140,21.72 | Score: 0.9576476;
Key: 4,3,164,23.41 | Score: 0.95788294;
Key: 4,3,165,23.69 | Score: 0.9579394;
Key: 4,3,140,23.35 | Score: 0.9580114;
Key: 4,3,184,23.48 | Score: 0.95773315;
Key: 4,3,127,20.9 | Score: 0.95746666;
Key: 4,3,124,21.19 | Score: 0.9575328;
Key: 4,3,111,19.5 | Score: 0.9572702;
Key: 4,3,164,21.6 | Score: 0.9575114;
Key: 4,3,149,21.65 | Score: 0.9576301;
6,0.95772916,0.9589899,4,3,52,27.55
Key: 4,3,52,27.55 | Score: 0.9589899;
Key: 4,3,11,17.1 | Score: 0.9585425;
Key: 4,3,129,24.95 | Score: 0.958416;
Key: 4,3,142,23.94 | Score: 0.9582117;
Key: 4,3,131,24.11 | Score: 0.95820206;
Key: 4,3,170,24.02 | Score: 0.9580114;
Key: 4,3,140,23.35 | Score: 0.9580114;
Key: 4,3,132,23.04 | Score: 0.9580036;
Key: 4,3,169,23.84 | Score: 0.95799;
Key: 4,3,176,24.04 | Score: 0.95797056;
Key: 4,3,131,23.13 | Score: 0.95796853;
Key: 4,3,165,23.69 | Score: 0.9579394;
