2018.02.10.21.17.58
generation,average_fitness,best_fitness,best_w,best_w_n,best_s_r,best_lambda
Key: 7,3,217,9.54 | Score: 0.9518979;
Key: 10,3,284,26.97 | Score: 0.9436417;
Key: 7,3,157,11.29 | Score: 0.94914365;
Key: 20,3,392,27.88 | Score: 0.63361764;
Key: 3,3,486,27.93 | Score: 0.9563243;
Key: 15,3,462,9.21 | Score: 0.87255144;
Key: 19,3,56,13.6 | Score: 0.92617846;
Key: 17,3,224,12.15 | Score: 0.8833167;
Key: 6,3,434,11.11 | Score: 0.95346373;
Key: 10,3,92,25.62 | Score: 0.9374576;
Key: 2,3,51,4.77 | Score: 0.9471758;
Key: 6,3,360,25.33 | Score: 0.9548661;
Key: 1,3,3,21.66 | Score: 0.8619569;
Key: 5,3,387,23.72 | Score: 0.9560346;
Key: 7,3,430,20.83 | Score: 0.9510005;
Key: 7,3,378,6.98 | Score: 0.95149535;
Key: 18,3,465,8.64 | Score: 0.82778674;
Key: 11,3,130,1.91 | Score: 0.9284973;
Key: 11,3,309,21.58 | Score: 0.93596476;
Key: 9,3,354,12.61 | Score: 0.94448525;
Key: 8,3,61,25.65 | Score: 0.94584495;
Key: 18,3,54,22.09 | Score: 0.9303698;
Key: 20,3,77,1.36 | Score: 0.9147102;
Key: 15,3,473,14.13 | Score: 0.8756549;
Key: 13,3,403,22.75 | Score: 0.9113982;
0,0.9137934,0.9563243,3,3,486,27.93
Key: 3,3,486,27.93 | Score: 0.9563243;
Key: 5,3,387,23.72 | Score: 0.9560346;
Key: 6,3,360,25.33 | Score: 0.9548661;
Key: 6,3,434,11.11 | Score: 0.95346373;
Key: 7,3,217,9.54 | Score: 0.9518979;
Key: 7,3,378,6.98 | Score: 0.95149535;
Key: 7,3,430,20.83 | Score: 0.9510005;
Key: 7,3,157,11.29 | Score: 0.94914365;
Key: 2,3,51,4.77 | Score: 0.9471758;
Key: 8,3,61,25.65 | Score: 0.94584495;
Key: 9,3,354,12.61 | Score: 0.94448525;
Key: 10,3,284,26.97 | Score: 0.9436417;
Key: 10,3,92,25.62 | Score: 0.9374576;
Key: 15,3,447,20.83 | Score: 0.8782721;
Key: 7,3,494,20.83 | Score: 0.950033;
Key: 7,3,511,11.29 | Score: 0.95120883;
Key: 6,3,379,4.77 | Score: 0.953069;
Key: 7,3,221,11.29 | Score: 0.9521343;
Key: 7,3,494,25.33 | Score: 0.95007914;
Key: 7,3,511,20.83 | Score: 0.9498167;
Key: 7,3,502,27.93 | Score: 0.9497706;
Key: 7,3,447,4.77 | Score: 0.95078224;
Key: 7,3,510,27.93 | Score: 0.94966245;
Key: 10,3,63,4.77 | Score: 0.92642456;
Key: 7,3,446,20.83 | Score: 0.95075417;
1,0.9461935,0.9563243,3,3,486,27.93
Key: 3,3,486,27.93 | Score: 0.9563243;
Key: 5,3,387,23.72 | Score: 0.9560346;
Key: 6,3,362,25.33 | Score: 0.9548363;
Key: 6,3,434,11.11 | Score: 0.95346373;
Key: 6,3,379,4.77 | Score: 0.953069;
Key: 7,3,220,11.29 | Score: 0.9521323;
Key: 7,3,217,9.54 | Score: 0.9518979;
Key: 7,3,378,6.98 | Score: 0.95149535;
Key: 7,3,511,11.29 | Score: 0.95120883;
Key: 7,3,430,20.83 | Score: 0.9510005;
Key: 7,3,447,4.77 | Score: 0.95078224;
Key: 7,3,446,20.83 | Score: 0.95075417;
Key: 7,3,494,25.33 | Score: 0.95007914;
Key: 7,3,491,23.72 | Score: 0.9501913;
Key: 7,3,511,4.77 | Score: 0.95044565;
Key: 7,3,505,9.54 | Score: 0.9512429;
Key: 7,3,494,20.83 | Score: 0.950033;
Key: 7,3,511,20.83 | Score: 0.9498167;
Key: 7,3,511,11.29 | Score: 0.95120883;
Key: 7,3,502,11.11 | Score: 0.9511047;
Key: 7,3,505,25.33 | Score: 0.9499309;
Key: 7,3,511,11.29 | Score: 0.95120883;
Key: 7,3,506,6.98 | Score: 0.9512009;
Key: 7,3,378,25.33 | Score: 0.95199203;
Key: 7,3,378,25.33 | Score: 0.95199203;
2,0.9517378,0.9563243,3,3,486,27.93
Key: 3,3,486,27.93 | Score: 0.9563243;
Key: 5,3,387,23.72 | Score: 0.9560346;
Key: 6,3,362,25.33 | Score: 0.9548363;
Key: 6,3,434,11.11 | Score: 0.95346373;
Key: 6,3,377,4.77 | Score: 0.95307493;
Key: 7,3,220,11.29 | Score: 0.9521323;
Key: 7,3,378,25.33 | Score: 0.95199203;
Key: 7,3,378,25.33 | Score: 0.95199203;
Key: 7,3,217,9.54 | Score: 0.9518979;
Key: 7,3,378,6.98 | Score: 0.95149535;
Key: 7,3,505,9.54 | Score: 0.9512429;
Key: 7,3,511,11.29 | Score: 0.95120883;
Key: 7,3,511,11.29 | Score: 0.95120883;
Key: 7,3,491,23.72 | Score: 0.9501913;
Key: 7,3,378,6.98 | Score: 0.95149535;
Key: 7,3,511,27.93 | Score: 0.9496384;
Key: 7,3,378,25.33 | Score: 0.95199203;
Key: 7,3,379,4.77 | Score: 0.9508403;
Key: 7,3,435,11.11 | Score: 0.95167756;
Key: 7,3,379,6.98 | Score: 0.9514973;
Key: 7,3,507,23.72 | Score: 0.94999903;
Key: 7,3,475,23.72 | Score: 0.9503977;
Key: 7,3,510,25.33 | Score: 0.94986874;
Key: 7,3,510,25.33 | Score: 0.94986874;
Key: 7,3,511,27.93 | Score: 0.9496384;
3,0.95176035,0.9563243,3,3,486,27.93
Key: 3,3,486,27.93 | Score: 0.9563243;
Key: 5,3,387,23.72 | Score: 0.9560346;
Key: 6,3,362,25.33 | Score: 0.9548363;
Key: 6,3,434,11.11 | Score: 0.95346373;
Key: 6,3,377,4.77 | Score: 0.95307493;
Key: 7,3,220,11.29 | Score: 0.9521323;
Key: 7,3,378,25.33 | Score: 0.95199203;
Key: 7,3,378,25.33 | Score: 0.95199203;
Key: 7,3,378,25.33 | Score: 0.95199203;
Key: 7,3,217,9.54 | Score: 0.9518979;
Key: 7,3,435,11.11 | Score: 0.95167756;
Key: 7,3,379,6.98 | Score: 0.9514973;
Key: 7,3,378,6.98 | Score: 0.95149535;
Key: 7,3,507,23.72 | Score: 0.94999903;
