2018.02.07.21.30.12
generation,average_fitness,best_fitness,best_w,best_w_n,best_s_r,best_lambda
Key: 19,3,417,4.27 | Score: 0.81907076;
Key: 13,3,483,17.9 | Score: 0.90429777;
Key: 11,3,482,22.18 | Score: 0.9280992;
Key: 13,3,214,15.18 | Score: 0.9345625;
Key: 2,3,363,5.04 | Score: 0.95007634;
Key: 17,3,470,12.38 | Score: 0.85271263;
Key: 10,3,47,7.28 | Score: 0.93050814;
Key: 17,3,246,18.63 | Score: 0.8807071;
Key: 12,3,141,22.58 | Score: 0.93384486;
Key: 6,3,418,27.67 | Score: 0.95390207;
Key: 12,3,402,6.31 | Score: 0.9107595;
Key: 6,3,10,12.12 | Score: 0.953666;
Key: 3,3,117,7.62 | Score: 0.950974;
Key: 5,3,479,7.65 | Score: 0.954251;
Key: 10,3,232,27.19 | Score: 0.94585174;
Key: 19,3,326,5.15 | Score: 0.8271746;
Key: 19,3,166,4.37 | Score: 0.90955;
Key: 6,3,22,22.94 | Score: 0.95737725;
Key: 3,3,261,24.38 | Score: 0.95682526;
Key: 10,3,34,8.66 | Score: 0.9353447;
Key: 4,3,215,1.49 | Score: 0.95175904;
Key: 5,3,62,21.35 | Score: 0.9564962;
Key: 9,3,154,15.81 | Score: 0.9431165;
Key: 1,3,461,17.67 | Score: 0.95096153;
Key: 6,3,341,24.85 | Score: 0.955112;
0,0.9258799,0.95737725,6,3,22,22.94
Key: 6,3,22,22.94 | Score: 0.95737725;
Key: 3,3,261,24.38 | Score: 0.95682526;
Key: 5,3,62,21.35 | Score: 0.9564962;
Key: 6,3,341,24.85 | Score: 0.955112;
Key: 5,3,479,7.65 | Score: 0.954251;
Key: 6,3,418,27.67 | Score: 0.95390207;
Key: 6,3,10,12.12 | Score: 0.953666;
Key: 4,3,215,1.49 | Score: 0.95175904;
Key: 3,3,117,7.62 | Score: 0.950974;
Key: 1,3,461,17.67 | Score: 0.95096153;
Key: 2,3,363,5.04 | Score: 0.95007634;
Key: 10,3,232,27.19 | Score: 0.94585174;
Key: 9,3,154,15.81 | Score: 0.9431165;
Key: 6,3,214,19.9 | Score: 0.9559114;
Key: 6,3,250,15.31 | Score: 0.95450115;
