2018.02.08.05.49.44
generation,average_fitness,best_fitness,best_w,best_w_n,best_s_r,best_lambda
Key: 21,3,99,3.43 | Score: 0.9137137;
Key: 4,3,407,29.83 | Score: 0.9565776;
Key: 13,3,454,7.28 | Score: 0.9034918;
Key: 15,3,382,24.13 | Score: 0.8862412;
Key: 20,3,446,9.34 | Score: 0.8029036;
Key: 7,3,214,20.02 | Score: 0.9536106;
Key: 18,3,56,11.32 | Score: 0.9258439;
Key: 10,3,161,1.16 | Score: 0.9352045;
Key: 11,3,125,11.32 | Score: 0.93078977;
Key: 6,3,29,7.58 | Score: 0.9402294;
Key: 14,3,167,28.64 | Score: 0.93274385;
Key: 1,3,176,25.37 | Score: 0.948355;
Key: 15,3,58,17.19 | Score: 0.9291682;
Key: 17,3,403,7.77 | Score: 0.8342128;
Key: 8,3,354,29.44 | Score: 0.9490755;
Key: 16,3,29,13.48 | Score: 0.9379391;
Key: 2,3,341,13.71 | Score: 0.9544024;
Key: 17,3,174,5.37 | Score: 0.9168694;
Key: 13,3,155,5.69 | Score: 0.92800635;
Key: 2,3,86,28.38 | Score: 0.95350736;
Key: 13,3,117,19.02 | Score: 0.92794466;
Key: 3,3,114,15.53 | Score: 0.95613164;
Key: 4,3,308,15.15 | Score: 0.9560096;
Key: 4,3,3,10.64 | Score: 0.9432149;
Key: 6,3,437,24.26 | Score: 0.95380086;
Key: 13,3,228,26.73 | Score: 0.93533015;
Key: 10,3,361,14.36 | Score: 0.9386999;
Key: 10,3,294,25.29 | Score: 0.94312793;
Key: 5,3,19,2.77 | Score: 0.9403338;
Key: 11,3,454,21.06 | Score: 0.930075;
Key: 20,3,346,10.83 | Score: 0.8149667;
Key: 4,3,428,4.62 | Score: 0.95403117;
Key: 20,3,310,27.92 | Score: 0.78936166;
Key: 9,3,24,12.92 | Score: 0.94470596;
Key: 18,3,152,28.05 | Score: 0.92240125;
Key: 20,3,449,4.65 | Score: 0.81415534;
Key: 1,3,137,25.67 | Score: 0.94805074;
