2018.03.01.08.53.47
generation,average_fitness,best_fitness,best_w,best_w_n,best_s_r,best_lambda
Key: 15,3,273,12.28 | Score: 0.9410082;
Key: 6,3,100,15.5 | Score: 0.92821115;
Key: 17,3,305,19.62 | Score: 0.9425732;
Key: 19,3,412,23.14 | Score: 0.94684803;
Key: 9,3,394,23.47 | Score: 0.9195527;
Key: 4,3,28,18.49 | Score: 0.93349165;
Key: 13,3,334,15.25 | Score: 0.929088;
Key: 13,3,295,15.39 | Score: 0.928175;
Key: 4,3,214,20.13 | Score: 0.9306234;
Key: 7,3,132,26.13 | Score: 0.92610574;
Key: 10,3,32,11.41 | Score: 0.93534374;
Key: 10,3,276,17.75 | Score: 0.92018795;
Key: 6,3,449,29.87 | Score: 0.92942804;
Key: 3,3,387,26.9 | Score: 0.9355812;
Key: 6,3,184,9.96 | Score: 0.9302015;
Key: 4,3,27,10.06 | Score: 0.9354746;
Key: 20,3,373,6.13 | Score: 0.9517617;
Key: 1,3,94,8.35 | Score: 0.9238417;
Key: 11,3,398,13.0 | Score: 0.92543936;
Key: 18,3,100,23.18 | Score: 0.9224305;
Key: 12,3,425,5.36 | Score: 0.94490594;
Key: 21,3,130,10.41 | Score: 0.9473625;
Key: 21,3,7,29.57 | Score: 0.9333093;
Key: 12,3,436,10.05 | Score: 0.9315392;
Key: 10,3,422,24.27 | Score: 0.91850054;
0,0.9324393,0.9517617,20,3,373,6.13
Key: 20,3,373,6.13 | Score: 0.9517617;
Key: 21,3,130,10.41 | Score: 0.9473625;
Key: 19,3,412,23.14 | Score: 0.94684803;
Key: 12,3,425,5.36 | Score: 0.94490594;
Key: 17,3,305,19.62 | Score: 0.9425732;
Key: 15,3,273,12.28 | Score: 0.9410082;
Key: 3,3,387,26.9 | Score: 0.9355812;
Key: 4,3,27,10.06 | Score: 0.9354746;
Key: 10,3,32,11.41 | Score: 0.93534374;
Key: 4,3,28,18.49 | Score: 0.93349165;
Key: 21,3,7,29.57 | Score: 0.9333093;
Key: 12,3,436,10.05 | Score: 0.9315392;
Key: 4,3,214,20.13 | Score: 0.9306234;
Key: 12,3,221,20.83 | Score: 0.92066777;
Key: 16,3,81,10.91 | Score: 0.92638314;
Key: 13,3,79,10.24 | Score: 0.9259402;
Key: 7,3,29,10.73 | Score: 0.9373362;
Key: 11,3,400,25.01 | Score: 0.918159;
Key: 12,3,258,18.6 | Score: 0.9224935;
Key: 18,3,359,21.38 | Score: 0.94573396;
Key: 12,3,380,16.43 | Score: 0.9237626;
Key: 18,3,359,21.38 | Score: 0.94573396;
Key: 3,3,207,18.48 | Score: 0.9312479;
Key: 19,3,339,12.84 | Score: 0.95284617;
Key: 3,3,206,18.48 | Score: 0.9312505;
1,0.93565524,0.95284617,19,3,339,12.84
Key: 19,3,339,12.84 | Score: 0.95284617;
Key: 20,3,373,6.13 | Score: 0.9517617;
Key: 21,3,130,10.41 | Score: 0.9473625;
Key: 19,3,412,23.14 | Score: 0.94684803;
Key: 18,3,359,21.38 | Score: 0.94573396;
Key: 18,3,359,21.38 | Score: 0.94573396;
Key: 12,3,425,5.36 | Score: 0.94490594;
Key: 17,3,305,19.62 | Score: 0.9425732;
Key: 15,3,273,12.28 | Score: 0.9410082;
Key: 7,3,29,10.73 | Score: 0.9373362;
Key: 3,3,387,26.9 | Score: 0.9355812;
Key: 4,3,26,10.06 | Score: 0.93524766;
Key: 10,3,32,11.41 | Score: 0.93534374;
Key: 16,3,418,14.26 | Score: 0.94543725;
Key: 18,3,332,20.5 | Score: 0.9463785;
Key: 18,3,322,16.21 | Score: 0.9489614;
Key: 18,3,332,20.5 | Score: 0.9463785;
Key: 20,3,244,15.89 | Score: 0.9519489;
Key: 14,3,365,12.48 | Score: 0.9381024;
Key: 19,3,375,17.97 | Score: 0.9494627;
Key: 13,3,351,8.81 | Score: 0.9381978;
Key: 20,3,244,15.89 | Score: 0.9519489;
Key: 18,3,332,20.5 | Score: 0.9463785;
Key: 19,3,386,22.26 | Score: 0.9467148;
Key: 16,3,399,5.75 | Score: 0.9600476;
2,0.94528955,0.9600476,16,3,399,5.75
Key: 16,3,399,5.75 | Score: 0.9600476;
Key: 19,3,339,12.84 | Score: 0.95284617;
Key: 20,3,244,15.89 | Score: 0.9519489;
Key: 20,3,244,15.89 | Score: 0.9519489;
Key: 20,3,373,6.13 | Score: 0.9517617;
Key: 19,3,375,17.97 | Score: 0.9494627;
Key: 18,3,322,16.21 | Score: 0.9489614;
Key: 21,3,130,10.41 | Score: 0.9473625;
Key: 19,3,412,23.14 | Score: 0.94684803;
Key: 19,3,386,22.26 | Score: 0.9467148;
Key: 18,3,332,20.5 | Score: 0.9463785;
Key: 18,3,332,20.5 | Score: 0.9463785;
Key: 18,3,332,20.5 | Score: 0.9463785;
Key: 19,3,393,20.55 | Score: 0.9485268;
Key: 19,3,399,22.7 | Score: 0.9471666;
Key: 17,3,369,9.28 | Score: 0.9552066;
Key: 20,3,271,16.77 | Score: 0.9510795;
Key: 18,3,320,10.8 | Score: 0.954335;
Key: 19,3,331,14.52 | Score: 0.9516285;
Key: 19,3,331,14.52 | Score: 0.9516285;
Key: 20,3,235,11.63 | Score: 0.95398784;
Key: 20,3,392,14.61 | Score: 0.9495387;
Key: 20,3,328,19.51 | Score: 0.94840163;
Key: 19,3,349,17.09 | Score: 0.9492161;
Key: 19,3,283,16.05 | Score: 0.95166993;
3,0.95037705,0.9600476,16,3,399,5.75
Key: 16,3,399,5.75 | Score: 0.9600476;
Key: 17,3,369,9.28 | Score: 0.9552066;
Key: 18,3,320,10.8 | Score: 0.954335;
Key: 20,3,235,11.63 | Score: 0.95398784;
Key: 19,3,339,12.84 | Score: 0.95284617;
Key: 20,3,244,15.89 | Score: 0.9519489;
Key: 20,3,244,15.89 | Score: 0.9519489;
Key: 20,3,373,6.13 | Score: 0.9517617;
Key: 19,3,283,16.05 | Score: 0.95166993;
Key: 19,3,331,14.52 | Score: 0.9516285;
Key: 19,3,331,14.52 | Score: 0.9516285;
Key: 20,3,271,16.77 | Score: 0.9510795;
Key: 20,3,392,14.61 | Score: 0.9495387;
Key: 18,3,371,7.71 | Score: 0.9579173;
Key: 20,3,304,8.88 | Score: 0.95398474;
Key: 19,3,311,14.44 | Score: 0.9520421;
Key: 18,3,354,11.06 | Score: 0.95445925;
Key: 17,3,345,10.04 | Score: 0.9551735;
Key: 20,3,304,8.88 | Score: 0.95398474;
Key: 18,3,322,10.8 | Score: 0.95429695;
Key: 18,3,307,12.58 | Score: 0.95189613;
Key: 19,3,282,13.34 | Score: 0.95318323;
Key: 19,3,292,14.36 | Score: 0.9517449;
Key: 18,3,307,12.58 | Score: 0.95189613;
Key: 20,3,308,11.01 | Score: 0.95354074;
4,0.95326996,0.9600476,16,3,399,5.75
2018.03.01.12.29.51
2018.03.01.12.30.21
generation,average_fitness,best_fitness,best_w,best_w_n,best_s_r,best_lambda
Key: 11,3,163,7.26 | Score: 0.93271255;
Key: 1,3,442,22.9 | Score: 0.9263804;
Key: 3,3,208,19.99 | Score: 0.9314465;
Key: 1,3,369,18.31 | Score: 0.92254007;
Key: 18,3,210,22.85 | Score: 0.9406789;
Key: 8,3,305,2.41 | Score: 0.9491806;
Key: 3,3,36,15.63 | Score: 0.9316398;
Key: 6,3,61,4.88 | Score: 0.93911445;
Key: 15,3,347,19.23 | Score: 0.933681;
Key: 3,3,137,28.69 | Score: 0.93691087;
Key: 6,3,115,16.29 | Score: 0.9276393;
Key: 8,3,85,10.83 | Score: 0.9278045;
Key: 13,3,471,18.0 | Score: 0.92729086;
Key: 14,3,114,22.1 | Score: 0.92053634;
Key: 17,3,199,19.87 | Score: 0.9380497;
Key: 3,3,298,21.37 | Score: 0.93199754;
Key: 3,3,283,21.66 | Score: 0.9319805;
Key: 13,3,132,2.07 | Score: 0.9537462;
Key: 6,3,446,25.76 | Score: 0.9274446;
Key: 3,3,343,27.45 | Score: 0.93594027;
Key: 19,3,477,8.82 | Score: 0.9545801;
Key: 13,3,378,1.07 | Score: 0.96669143;
Key: 11,3,395,22.97 | Score: 0.91895556;
Key: 7,3,379,13.99 | Score: 0.9251176;
Key: 18,3,157,12.83 | Score: 0.9441612;
0,0.93504876,0.96669143,13,3,378,1.07
Key: 13,3,378,1.07 | Score: 0.96669143;
Key: 19,3,477,8.82 | Score: 0.9545801;
Key: 13,3,132,2.07 | Score: 0.9537462;
Key: 8,3,305,2.41 | Score: 0.9491806;
Key: 18,3,157,12.83 | Score: 0.9441612;
Key: 18,3,210,22.85 | Score: 0.9406789;
Key: 6,3,61,4.88 | Score: 0.93911445;
Key: 17,3,199,19.87 | Score: 0.9380497;
Key: 3,3,137,28.69 | Score: 0.93691087;
Key: 3,3,343,27.45 | Score: 0.93594027;
Key: 15,3,347,19.23 | Score: 0.933681;
Key: 11,3,163,7.26 | Score: 0.93271255;
Key: 3,3,298,21.37 | Score: 0.93199754;
Key: 11,3,174,25.76 | Score: 0.9183674;
Key: 13,3,258,12.58 | Score: 0.93139356;
Key: 16,3,427,4.92 | Score: 0.9603093;
Key: 18,3,205,21.36 | Score: 0.94143116;
Key: 16,3,427,4.92 | Score: 0.9603093;
Key: 14,3,391,5.62 | Score: 0.95202625;
Key: 11,3,147,20.73 | Score: 0.91954505;
Key: 15,3,165,10.9 | Score: 0.9378152;
Key: 15,3,295,11.81 | Score: 0.94325864;
Key: 8,3,134,15.26 | Score: 0.92418694;
Key: 8,3,361,14.05 | Score: 0.9238453;
Key: 8,3,134,15.26 | Score: 0.92418694;
1,0.9397646,0.96669143,13,3,378,1.07
Key: 13,3,378,1.07 | Score: 0.96669143;
Key: 16,3,427,4.92 | Score: 0.9603093;
Key: 16,3,427,4.92 | Score: 0.9603093;
Key: 19,3,477,8.82 | Score: 0.9545801;
Key: 13,3,132,2.07 | Score: 0.9537462;
Key: 14,3,391,5.62 | Score: 0.95202625;
Key: 8,3,305,2.41 | Score: 0.9491806;
Key: 18,3,157,12.83 | Score: 0.9441612;
Key: 15,3,295,11.81 | Score: 0.94325864;
Key: 18,3,205,21.36 | Score: 0.94143116;
Key: 18,3,210,22.85 | Score: 0.9406789;
Key: 6,3,61,4.88 | Score: 0.93911445;
Key: 17,3,199,19.87 | Score: 0.9380497;
Key: 16,3,427,4.92 | Score: 0.9603093;
Key: 11,3,218,2.24 | Score: 0.95014596;
Key: 16,3,250,16.58 | Score: 0.9393278;
Key: 15,3,292,11.08 | Score: 0.9453;
Key: 17,3,434,7.22 | Score: 0.95697117;
Key: 16,3,427,4.92 | Score: 0.9603093;
Key: 16,3,362,8.33 | Score: 0.9538355;
Key: 16,3,362,8.33 | Score: 0.9538355;
Key: 13,3,231,7.61 | Score: 0.94013643;
Key: 15,3,268,6.88 | Score: 0.9512943;
Key: 15,3,409,5.27 | Score: 0.95740056;
Key: 11,3,342,1.73 | Score: 0.95492065;
2,0.95069283,0.96669143,13,3,378,1.07
Key: 13,3,378,1.07 | Score: 0.96669143;
Key: 16,3,427,4.92 | Score: 0.9603093;
Key: 16,3,427,4.92 | Score: 0.9603093;
Key: 16,3,427,4.92 | Score: 0.9603093;
Key: 16,3,427,4.92 | Score: 0.9603093;
Key: 15,3,409,5.27 | Score: 0.95740056;
Key: 17,3,434,7.22 | Score: 0.95697117;
Key: 11,3,342,1.73 | Score: 0.95492065;
Key: 19,3,477,8.82 | Score: 0.9545801;
Key: 16,3,362,8.33 | Score: 0.9538355;
Key: 16,3,362,8.33 | Score: 0.9538355;
Key: 13,3,132,2.07 | Score: 0.9537462;
Key: 14,3,391,5.62 | Score: 0.95202625;
Key: 16,3,421,6.24 | Score: 0.95741224;
Key: 13,3,376,3.5 | Score: 0.9543919;
Key: 16,3,421,6.24 | Score: 0.95741224;
Key: 16,3,395,6.62 | Score: 0.95808446;
Key: 16,3,421,6.24 | Score: 0.95741224;
Key: 16,3,430,6.07 | Score: 0.9578168;
Key: 15,3,387,6.8 | Score: 0.9541471;
Key: 14,3,402,2.99 | Score: 0.96083486;
Key: 14,3,393,3.16 | Score: 0.95963293;
Key: 16,3,427,4.92 | Score: 0.9603093;
Key: 16,3,395,6.62 | Score: 0.95808446;
Key: 14,3,402,2.99 | Score: 0.96083486;
3,0.95766467,0.96669143,13,3,378,1.07
Key: 13,3,378,1.07 | Score: 0.96669143;
Key: 14,3,402,2.99 | Score: 0.96083486;
Key: 14,3,402,2.99 | Score: 0.96083486;
Key: 16,3,427,4.92 | Score: 0.9603093;
Key: 16,3,427,4.92 | Score: 0.9603093;
Key: 16,3,427,4.92 | Score: 0.9603093;
Key: 16,3,427,4.92 | Score: 0.9603093;
Key: 16,3,427,4.92 | Score: 0.9603093;
Key: 14,3,392,3.16 | Score: 0.9596344;
Key: 16,3,395,6.62 | Score: 0.95808446;
Key: 16,3,394,6.62 | Score: 0.958092;
