2018.03.12.01.29.06
generation,average_fitness,best_fitness,best_w,best_w_n,best_s_r,best_lambda
Key: 11,3,354,2.41 | Score: 0.9509788;
Key: 19,3,182,3.94 | Score: 0.95944256;
Key: 21,3,154,20.87 | Score: 0.9431939;
Key: 8,3,136,25.85 | Score: 0.9223012;
Key: 1,3,81,27.35 | Score: 0.9254241;
Key: 4,3,154,28.79 | Score: 0.9318305;
Key: 20,3,393,2.35 | Score: 0.9424352;
Key: 2,3,468,23.32 | Score: 0.92986596;
Key: 17,3,289,7.9 | Score: 0.9562592;
Key: 5,3,59,2.9 | Score: 0.94580567;
Key: 18,3,328,14.42 | Score: 0.9527759;
Key: 14,3,352,22.07 | Score: 0.92735815;
Key: 8,3,277,2.06 | Score: 0.94939387;
Key: 4,3,229,20.48 | Score: 0.92884654;
Key: 8,3,82,12.27 | Score: 0.9277406;
0,0.9395769,0.95944256,19,3,182,3.94
Key: 19,3,182,3.94 | Score: 0.95944256;
Key: 17,3,289,7.9 | Score: 0.9562592;
Key: 18,3,328,14.42 | Score: 0.9527759;
Key: 11,3,354,2.41 | Score: 0.9509788;
Key: 8,3,277,2.06 | Score: 0.94939387;
Key: 5,3,59,2.9 | Score: 0.94580567;
Key: 21,3,154,20.87 | Score: 0.9431939;
Key: 20,3,393,2.35 | Score: 0.9424352;
Key: 14,3,321,5.16 | Score: 0.9488437;
Key: 14,3,229,3.0 | Score: 0.95634586;
Key: 12,3,121,3.42 | Score: 0.94457036;
Key: 14,3,229,3.0 | Score: 0.95634586;
Key: 18,3,235,5.92 | Score: 0.9584451;
Key: 18,3,235,5.92 | Score: 0.9584451;
Key: 13,3,283,4.99 | Score: 0.94997793;
1,0.9515506,0.95944256,19,3,182,3.94
Key: 19,3,182,3.94 | Score: 0.95944256;
Key: 18,3,235,5.92 | Score: 0.9584451;
Key: 18,3,235,5.92 | Score: 0.9584451;
Key: 14,3,229,3.0 | Score: 0.95634586;
Key: 14,3,229,3.0 | Score: 0.95634586;
Key: 17,3,289,7.9 | Score: 0.9562592;
Key: 18,3,328,14.42 | Score: 0.9527759;
Key: 11,3,354,2.41 | Score: 0.9509788;
Key: 19,3,208,4.93 | Score: 0.9592131;
Key: 16,3,232,4.46 | Score: 0.95879626;
Key: 16,3,232,4.46 | Score: 0.95879626;
Key: 16,3,232,4.46 | Score: 0.95879626;
Key: 16,3,232,4.46 | Score: 0.95879626;
Key: 18,3,262,6.91 | Score: 0.9588633;
Key: 16,3,232,4.46 | Score: 0.95879626;
2,0.95740634,0.95944256,19,3,182,3.94
Key: 19,3,182,3.94 | Score: 0.95944256;
Key: 19,3,208,4.93 | Score: 0.9592131;
Key: 18,3,260,6.91 | Score: 0.9589501;
Key: 16,3,232,4.46 | Score: 0.95879626;
Key: 16,3,232,4.46 | Score: 0.95879626;
Key: 16,3,232,4.46 | Score: 0.95879626;
Key: 16,3,232,4.46 | Score: 0.95879626;
Key: 16,3,232,4.46 | Score: 0.95879626;
