2018.03.11.07.42.38
generation,average_fitness,best_fitness,best_w,best_w_n,best_s_r,best_lambda
Key: 1,3,141,18.23 | Score: 0.92038953;
Key: 18,3,320,13.32 | Score: 0.9525037;
Key: 8,3,338,29.94 | Score: 0.9218803;
Key: 7,3,235,14.33 | Score: 0.92461187;
Key: 20,3,58,6.75 | Score: 0.9264935;
Key: 10,3,7,10.94 | Score: 0.9176783;
Key: 14,3,421,24.89 | Score: 0.92707705;
Key: 21,3,244,16.44 | Score: 0.9510877;
Key: 16,3,483,1.85 | Score: 0.9622859;
Key: 3,3,290,14.2 | Score: 0.9295317;
Key: 3,3,275,28.25 | Score: 0.9331374;
Key: 18,3,458,14.64 | Score: 0.95247406;
Key: 10,3,353,1.82 | Score: 0.95461535;
Key: 7,3,322,28.45 | Score: 0.92408;
Key: 19,3,38,4.27 | Score: 0.93602777;
Key: 12,3,63,13.43 | Score: 0.9256244;
Key: 2,3,294,4.7 | Score: 0.93908256;
Key: 3,3,206,9.19 | Score: 0.9324076;
Key: 5,3,453,12.81 | Score: 0.9287917;
Key: 16,3,42,4.48 | Score: 0.9368769;
Key: 16,3,144,22.97 | Score: 0.92790705;
Key: 10,3,262,23.84 | Score: 0.918578;
Key: 2,3,498,7.15 | Score: 0.9330628;
Key: 21,3,77,20.61 | Score: 0.9183285;
Key: 6,3,218,29.82 | Score: 0.92776316;
0,0.9328919,0.9622859,16,3,483,1.85
Key: 16,3,483,1.85 | Score: 0.9622859;
Key: 10,3,353,1.82 | Score: 0.95461535;
Key: 18,3,320,13.32 | Score: 0.9525037;
Key: 18,3,458,14.64 | Score: 0.95247406;
Key: 21,3,246,16.44 | Score: 0.95093876;
Key: 2,3,294,4.7 | Score: 0.93908256;
Key: 16,3,42,4.48 | Score: 0.9368769;
Key: 19,3,38,4.27 | Score: 0.93602777;
Key: 3,3,275,28.25 | Score: 0.9331374;
Key: 2,3,498,7.15 | Score: 0.9330628;
Key: 3,3,206,9.19 | Score: 0.9324076;
Key: 3,3,290,14.2 | Score: 0.9295317;
Key: 5,3,453,12.81 | Score: 0.9287917;
Key: 14,3,337,7.56 | Score: 0.94694746;
Key: 18,3,389,13.98 | Score: 0.9530343;
Key: 7,3,314,14.88 | Score: 0.9243915;
Key: 19,3,282,14.88 | Score: 0.95182776;
Key: 18,3,250,9.5 | Score: 0.95621413;
Key: 10,3,158,16.34 | Score: 0.9214866;
Key: 10,3,408,10.27 | Score: 0.9263968;
Key: 9,3,390,3.26 | Score: 0.94314426;
Key: 13,3,418,1.84 | Score: 0.96258473;
Key: 18,3,180,8.83 | Score: 0.953847;
Key: 13,3,418,1.84 | Score: 0.96258473;
Key: 11,3,268,5.71 | Score: 0.9376644;
1,0.9432743,0.96258473,13,3,418,1.84
Key: 13,3,418,1.84 | Score: 0.96258473;
Key: 13,3,418,1.84 | Score: 0.96258473;
Key: 16,3,483,1.85 | Score: 0.9622859;
Key: 18,3,250,9.5 | Score: 0.95621413;
Key: 10,3,353,1.82 | Score: 0.95461535;
Key: 18,3,180,8.83 | Score: 0.953847;
Key: 18,3,388,13.98 | Score: 0.9530599;
