2018.03.11.10.43.10
generation,average_fitness,best_fitness,best_w,best_w_n,best_s_r,best_lambda
Key: 9,3,135,1.88 | Score: 0.9507814;
Key: 21,3,350,17.71 | Score: 0.9479612;
Key: 1,3,72,8.73 | Score: 0.9222913;
Key: 18,3,353,28.54 | Score: 0.9428655;
Key: 19,3,275,8.31 | Score: 0.9569788;
Key: 14,3,432,20.11 | Score: 0.93033564;
Key: 16,3,259,2.06 | Score: 0.9621239;
Key: 5,3,162,23.03 | Score: 0.92772436;
Key: 21,3,210,24.8 | Score: 0.94681025;
Key: 6,3,279,6.63 | Score: 0.9359176;
Key: 10,3,3,28.29 | Score: 0.91800535;
Key: 14,3,370,29.86 | Score: 0.92515814;
Key: 4,3,279,29.52 | Score: 0.9320848;
Key: 5,3,474,8.32 | Score: 0.9328452;
Key: 2,3,497,7.6 | Score: 0.9330046;
Key: 13,3,398,10.28 | Score: 0.93688965;
Key: 13,3,184,17.42 | Score: 0.92507243;
Key: 10,3,114,17.98 | Score: 0.9211018;
Key: 1,3,305,1.55 | Score: 0.9498915;
Key: 2,3,289,14.94 | Score: 0.92692;
Key: 2,3,44,29.18 | Score: 0.9329266;
Key: 7,3,355,10.28 | Score: 0.9279521;
Key: 1,3,130,10.13 | Score: 0.9214103;
Key: 17,3,266,29.53 | Score: 0.93752146;
Key: 2,3,377,21.77 | Score: 0.92901075;
0,0.9349433,0.9621239,16,3,259,2.06
Key: 16,3,259,2.06 | Score: 0.9621239;
Key: 19,3,275,8.31 | Score: 0.9569788;
Key: 9,3,135,1.88 | Score: 0.9507814;
Key: 1,3,305,1.55 | Score: 0.9498915;
Key: 21,3,350,17.71 | Score: 0.9479612;
Key: 21,3,210,24.8 | Score: 0.94681025;
Key: 18,3,355,28.54 | Score: 0.9432344;
Key: 17,3,266,29.53 | Score: 0.93752146;
Key: 13,3,398,10.28 | Score: 0.93688965;
Key: 6,3,279,6.63 | Score: 0.9359176;
Key: 2,3,497,7.6 | Score: 0.9330046;
Key: 2,3,44,29.18 | Score: 0.9329266;
Key: 5,3,474,8.32 | Score: 0.9328452;
Key: 17,3,304,17.58 | Score: 0.94457686;
Key: 14,3,244,15.77 | Score: 0.9308225;
Key: 15,3,242,9.78 | Score: 0.945732;
Key: 10,3,290,4.94 | Score: 0.9393318;
Key: 18,3,235,13.34 | Score: 0.9527147;
Key: 20,3,281,26.67 | Score: 0.9470659;
Key: 9,3,329,14.99 | Score: 0.92145544;
Key: 3,3,292,4.07 | Score: 0.9435387;
Key: 17,3,306,15.17 | Score: 0.9476706;
Key: 17,3,267,5.18 | Score: 0.9597313;
Key: 15,3,172,13.32 | Score: 0.9356495;
Key: 19,3,308,23.59 | Score: 0.9475067;
1,0.94330734,0.9621239,16,3,259,2.06
Key: 16,3,259,2.06 | Score: 0.9621239;
Key: 17,3,267,5.18 | Score: 0.9597313;
Key: 19,3,275,8.31 | Score: 0.9569788;
Key: 18,3,235,13.34 | Score: 0.9527147;
Key: 9,3,135,1.88 | Score: 0.9507814;
Key: 1,3,305,1.55 | Score: 0.9498915;
Key: 21,3,350,17.71 | Score: 0.9479612;
Key: 17,3,307,15.17 | Score: 0.94765687;
Key: 19,3,308,23.59 | Score: 0.9475067;
Key: 20,3,280,26.67 | Score: 0.9464787;
Key: 21,3,210,24.8 | Score: 0.94681025;
Key: 15,3,242,9.78 | Score: 0.945732;
Key: 17,3,304,17.58 | Score: 0.94457686;
Key: 20,3,312,12.99 | Score: 0.95317745;
Key: 18,3,290,11.72 | Score: 0.9536083;
Key: 9,3,305,8.35 | Score: 0.9299916;
Key: 9,3,305,8.35 | Score: 0.9299916;
Key: 19,3,291,15.91 | Score: 0.9523724;
Key: 18,3,271,18.45 | Score: 0.9473808;
Key: 18,3,274,15.85 | Score: 0.95034564;
Key: 18,3,294,20.92 | Score: 0.946069;
Key: 19,3,292,15.52 | Score: 0.9515784;
Key: 19,3,258,19.99 | Score: 0.9482568;
Key: 5,3,220,1.72 | Score: 0.95271164;
Key: 18,3,304,9.83 | Score: 0.9556302;
2,0.9492021,0.9621239,16,3,259,2.06
Key: 16,3,259,2.06 | Score: 0.9621239;
Key: 17,3,266,5.18 | Score: 0.9582468;
Key: 19,3,275,8.31 | Score: 0.9569788;
Key: 18,3,304,9.83 | Score: 0.9556302;
Key: 18,3,290,11.72 | Score: 0.9536083;
Key: 20,3,312,12.99 | Score: 0.95317745;
Key: 18,3,235,13.34 | Score: 0.9527147;
Key: 5,3,220,1.72 | Score: 0.95271164;
Key: 19,3,291,15.91 | Score: 0.9523724;
Key: 19,3,292,15.52 | Score: 0.9515784;
Key: 9,3,135,1.88 | Score: 0.9507814;
Key: 18,3,274,15.85 | Score: 0.95034564;
Key: 1,3,305,1.55 | Score: 0.9498915;
Key: 11,3,240,1.89 | Score: 0.9560081;
Key: 17,3,275,8.95 | Score: 0.95410573;
Key: 18,3,298,12.86 | Score: 0.9517244;
Key: 11,3,244,3.46 | Score: 0.94666547;
Key: 12,3,255,6.72 | Score: 0.93914855;
Key: 12,3,255,8.81 | Score: 0.93424726;
Key: 18,3,290,13.81 | Score: 0.95212096;
Key: 17,3,267,5.18 | Score: 0.9597313;
Key: 16,3,263,3.62 | Score: 0.9606288;
Key: 11,3,240,1.89 | Score: 0.9560081;
Key: 18,3,298,12.86 | Score: 0.9517244;
