2018.03.11.20.25.42
generation,average_fitness,best_fitness,best_w,best_w_n,best_s_r,best_lambda
Key: 20,3,373,26.04 | Score: 0.9469771;
Key: 1,3,94,28.5 | Score: 0.926379;
Key: 13,3,147,12.67 | Score: 0.9283533;
Key: 14,3,73,27.88 | Score: 0.92115045;
Key: 19,3,365,17.49 | Score: 0.9504712;
Key: 18,3,416,25.14 | Score: 0.9451005;
Key: 5,3,172,7.52 | Score: 0.93441105;
Key: 3,3,300,23.39 | Score: 0.9305401;
Key: 18,3,169,22.45 | Score: 0.93764794;
Key: 3,3,446,27.06 | Score: 0.9325686;
Key: 11,3,290,2.19 | Score: 0.9541271;
Key: 4,3,408,28.05 | Score: 0.9313269;
Key: 10,3,454,17.19 | Score: 0.9195969;
Key: 20,3,366,2.28 | Score: 0.94337755;
Key: 9,3,90,12.38 | Score: 0.92617035;
Key: 15,3,420,16.67 | Score: 0.9386828;
Key: 18,3,116,29.0 | Score: 0.92685187;
Key: 21,3,51,8.01 | Score: 0.9246143;
Key: 12,3,245,18.55 | Score: 0.9220633;
Key: 2,3,257,19.88 | Score: 0.9280941;
Key: 14,3,104,1.43 | Score: 0.95288724;
Key: 20,3,180,1.59 | Score: 0.9542105;
Key: 9,3,15,10.76 | Score: 0.9420594;
Key: 13,3,109,6.92 | Score: 0.9350122;
Key: 12,3,87,17.33 | Score: 0.92245835;
0,0.93500525,0.9542105,20,3,180,1.59
Key: 20,3,180,1.59 | Score: 0.9542105;
Key: 11,3,291,2.19 | Score: 0.9541326;
Key: 14,3,104,1.43 | Score: 0.95288724;
Key: 19,3,365,17.49 | Score: 0.9504712;
Key: 20,3,373,26.04 | Score: 0.9469771;
Key: 18,3,416,25.14 | Score: 0.9451005;
Key: 20,3,366,2.28 | Score: 0.94337755;
Key: 9,3,15,10.76 | Score: 0.9420594;
Key: 15,3,420,16.67 | Score: 0.9386828;
Key: 18,3,169,22.45 | Score: 0.93764794;
Key: 13,3,109,6.92 | Score: 0.9350122;
Key: 5,3,172,7.52 | Score: 0.93441105;
Key: 3,3,446,27.06 | Score: 0.9325686;
Key: 15,3,331,14.07 | Score: 0.93966913;
Key: 20,3,272,1.93 | Score: 0.9480445;
Key: 17,3,418,20.92 | Score: 0.9438727;
Key: 19,3,365,9.91 | Score: 0.95551044;
Key: 19,3,268,12.33 | Score: 0.9540901;
Key: 14,3,216,17.96 | Score: 0.92916393;
Key: 15,3,194,18.42 | Score: 0.93084574;
Key: 20,3,272,1.93 | Score: 0.9480445;
Key: 19,3,268,19.95 | Score: 0.94932413;
Key: 18,3,293,23.8 | Score: 0.9440037;
Key: 15,3,98,6.15 | Score: 0.9383394;
Key: 16,3,295,19.56 | Score: 0.9389988;
1,0.9434979,0.95551044,19,3,365,9.91
Key: 19,3,365,9.91 | Score: 0.95551044;
Key: 20,3,180,1.59 | Score: 0.9542105;
Key: 11,3,291,2.19 | Score: 0.9541326;
Key: 19,3,268,12.33 | Score: 0.9540901;
Key: 14,3,104,1.43 | Score: 0.95288724;
Key: 19,3,365,17.49 | Score: 0.9504712;
Key: 19,3,268,19.95 | Score: 0.94932413;
Key: 20,3,272,1.93 | Score: 0.9480445;
Key: 20,3,272,1.93 | Score: 0.9480445;
Key: 20,3,373,26.04 | Score: 0.9469771;
Key: 18,3,416,25.14 | Score: 0.9451005;
Key: 18,3,293,23.8 | Score: 0.9440037;
Key: 17,3,418,20.92 | Score: 0.9438727;
Key: 19,3,317,9.72 | Score: 0.95600325;
Key: 16,3,234,9.45 | Score: 0.94964695;
Key: 15,3,282,2.06 | Score: 0.96295136;
Key: 19,3,369,17.94 | Score: 0.95053697;
Key: 20,3,322,13.98 | Score: 0.9517771;
Key: 19,3,319,5.94 | Score: 0.95730793;
Key: 20,3,224,6.96 | Score: 0.9580744;
Key: 20,3,224,6.96 | Score: 0.9580744;
Key: 19,3,268,16.13 | Score: 0.9514408;
Key: 17,3,235,5.68 | Score: 0.9587072;
Key: 19,3,320,19.16 | Score: 0.9505411;
Key: 20,3,226,1.76 | Score: 0.95151085;
2,0.95212966,0.96295136,15,3,282,2.06
Key: 15,3,282,2.06 | Score: 0.96295136;
Key: 17,3,233,5.68 | Score: 0.958758;
Key: 20,3,224,6.96 | Score: 0.9580744;
Key: 20,3,224,6.96 | Score: 0.9580744;
Key: 19,3,319,5.94 | Score: 0.95730793;
Key: 19,3,317,9.72 | Score: 0.95600325;
Key: 19,3,365,9.91 | Score: 0.95551044;
Key: 20,3,180,1.59 | Score: 0.9542105;
Key: 11,3,291,2.19 | Score: 0.9541326;
Key: 19,3,268,12.33 | Score: 0.9540901;
Key: 14,3,104,1.43 | Score: 0.95288724;
Key: 20,3,322,13.98 | Score: 0.9517771;
Key: 20,3,224,1.76 | Score: 0.95173085;
Key: 20,3,270,8.34 | Score: 0.9560244;
Key: 15,3,280,7.26 | Score: 0.95156205;
Key: 16,3,259,3.87 | Score: 0.96076006;
Key: 18,3,208,3.64 | Score: 0.95840764;
Key: 15,3,307,4.07 | Score: 0.95904046;
Key: 20,3,246,9.64 | Score: 0.955861;
Key: 15,3,304,5.96 | Score: 0.95531654;
Key: 16,3,257,4.58 | Score: 0.9590991;
Key: 19,3,340,9.81 | Score: 0.9555424;
Key: 20,3,270,8.34 | Score: 0.9560244;
Key: 19,3,249,5.66 | Score: 0.95934075;
Key: 13,3,286,2.12 | Score: 0.9605262;
3,0.95652044,0.96295136,15,3,282,2.06
Key: 15,3,282,2.06 | Score: 0.96295136;
Key: 16,3,259,3.87 | Score: 0.96076006;
Key: 13,3,286,2.12 | Score: 0.9605262;
Key: 19,3,249,5.66 | Score: 0.95934075;
Key: 16,3,257,4.58 | Score: 0.9590991;
Key: 15,3,307,4.07 | Score: 0.95904046;
Key: 17,3,233,5.68 | Score: 0.958758;
